"","x"
"6526",35
"6527",35
"6528",35
"6529",35
"6530",35
"6531",35
"6532",35
"6533",35
"6534",35
"6535",35
"6536",35
"6537",35
"6538",35
"6539",35
"6540",35
"6541",35
"6542",35
"6543",43
"6544",43
"6545",43
"6546",28
"6547",28
"6548",28
"6549",31.749999999999
"6550",31.749999999999
"6551",31.749999999999
"6552",36
"6553",36
"6554",36
"6555",30.4166666666627
"6556",30.4166666666627
"6557",30.4166666666627
"6558",30.4166666666627
"6559",30.4166666666627
"6560",30.4166666666627
"6561",34
"6562",28
"6563",35
"6564",35
"6565",72
"6566",34.2
"6567",29.1226666666575
"6568",41
"6569",52.1333333333431
"6570",47.2053333333256
"6571",NA
"6572",32
"6573",40
"6574",40
"6575",NA
"6576",NA
"6577",78
"6578",78
"6579",NA
"6580",NA
"6581",80
"6582",35
"6583",36.7333333333325
"6584",39
"6585",39
"6586",51
"6587",28
"6588",36
"6589",35
"6590",NA
"6591",NA
"6592",32
"6593",NA
"6594",43
"6595",43
"6596",61.1666666666169
"6597",53.6874559999819
"6598",68.249999999995
"6599",39
"6600",39
"6601",31.749999999999
"6602",NA
"6603",36
"6604",40
"6605",72
"6606",36.7333333333325
"6607",NA
"6608",72
"6609",39
"6610",40
"6611",NA
"6612",43
"6613",NA
"6614",NA
"6615",12.7777466666634
"6616",39
"6617",39
"6618",88.5303039999987
"6619",42.059999999999
"6620",48.1333333333351
"6621",89
"6622",NA
"6623",68.249999999995
"6624",39
"6625",85
"6626",85
"6627",42.6111059111111
"6628",NA
"6629",NA
"6630",23
"6631",23
"6632",76
"6633",32.2500000000077
"6634",NA
"6635",90
"6636",73.750000000052
"6637",47
"6638",39
"6639",34
"6640",NA
"6641",74
"6642",NA
"6643",35
"6644",34
"6645",43
"6646",49
"6647",12.7777466666634
"6648",39.8333333333338
"6649",NA
"6650",NA
"6651",NA
"6652",80
"6653",NA
"6654",NA
"6655",32.2500000000077
"6656",85
"6657",85
"6658",34
"6659",35
"6660",41
"6661",39
"6662",39
"6663",NA
"6664",78
"6665",78
"6666",40
"6667",NA
"6668",NA
"6669",39.5333333333338
"6670",32.2500000000077
"6671",NA
"6672",73
"6673",48.6666666666609
"6674",80
"6675",80
"6676",NA
"6677",NA
"6678",40
"6679",40
"6680",40
"6681",34.112000000072
"6682",33.5800000000024
"6683",34
"6684",85
"6685",68.249999999995
"6686",NA
"6687",83.4499999999709
"6688",39
"6689",31
"6690",78
"6691",53
"6692",53
"6693",83
"6694",83
"6695",74.7000000000733
"6696",74
"6697",80
"6698",39
"6699",NA
"6700",76
"6701",34
"6702",36
"6703",34
"6704",40
"6705",40
"6706",40
"6707",71.3833333333359
"6708",40
"6709",40
"6710",NA
"6711",NA
"6712",32.2500000000077
"6713",32.2500000000077
"6714",32.2500000000077
"6715",32.2500000000077
"6716",32.2500000000077
"6717",32.2500000000077
"6718",32.2500000000077
"6719",32.2500000000077
"6720",32.2500000000077
"6721",83
"6722",83
"6723",83
"6724",49
"6725",49
"6726",49
"6727",43
"6728",43
"6729",43
"6730",34
"6731",45
"6732",32.2500000000077
"6733",80
"6734",NA
"6735",35
"6736",NA
"6737",66
"6738",66
"6739",36
"6740",36
"6741",85
"6742",NA
"6743",NA
"6744",85
"6745",78
"6746",78
"6747",47.2333333333305
"6748",50.5093333333356
"6749",NA
"6750",80
"6751",36.5999999999976
"6752",83
"6753",85
"6754",39
"6755",34
"6756",28
"6757",35
"6758",59.1546666666552
"6759",76.7666666666503
"6760",NA
"6761",NA
"6762",43
"6763",25
"6764",68.249999999995
"6765",80
"6766",36.7333333333325
"6767",NA
"6768",NA
"6769",36
"6770",39
"6771",85
"6772",39.8333333333338
"6773",64.2599999999893
"6774",83.4499999999709
"6775",39
"6776",NA
"6777",34
"6778",NA
"6779",NA
"6780",74.7000000000733
"6781",8
"6782",NA
"6783",37
"6784",37
"6785",35.8426666666681
"6786",38.3333333333578
"6787",38
"6788",NA
"6789",48
"6790",26.8333333333358
"6791",35.0997600000001
"6792",34
"6793",39
"6794",46
"6795",34
"6796",NA
"6797",NA
"6798",NA
"6799",NA
"6800",NA
"6801",NA
"6802",NA
"6803",NA
"6804",34
"6805",NA
"6806",34
"6807",NA
"6808",NA
"6809",73.8333333333238
"6810",NA
"6811",NA
"6812",NA
"6813",90
"6814",NA
"6815",NA
"6816",NA
"6817",NA
"6818",NA
"6819",NA
"6820",NA
"6821",NA
"6822",NA
"6823",NA
"6824",NA
"6825",78
"6826",78
"6827",NA
"6828",51
"6829",47
"6830",66.8333333333251
"6831",73
"6832",NA
"6833",72
"6834",52
"6835",39
"6836",66.8333333333251
"6837",80
"6838",NA
"6839",34.5699999999962
"6840",40
"6841",40
"6842",85
"6843",40
"6844",40
"6845",76
"6846",NA
"6847",NA
"6848",34
"6849",41
"6850",40
"6851",40
"6852",21
"6853",21
"6854",34
"6855",NA
"6856",NA
"6857",76
"6858",76
"6859",NA
"6860",90
"6861",36
"6862",NA
"6863",43
"6864",44.8333333333179
"6865",32
"6866",40
"6867",40
"6868",39
"6869",34
"6870",80
"6871",28.583333333312
"6872",32.2500000000077
"6873",32.2500000000077
"6874",32.2500000000077
"6875",32.2500000000077
"6876",32.2500000000077
"6877",32.2500000000077
"6878",66.8333333333251
"6879",66.8333333333251
"6880",66.8333333333251
"6881",38
"6882",38
"6883",38
"6884",38
"6885",38
"6886",38
"6887",33
"6888",33
"6889",33
"6890",NA
"6891",36
"6892",36
"6893",84
"6894",NA
"6895",40
"6896",34
"6897",NA
"6898",39
"6899",64.2599999999893
"6900",32.2500000000077
"6901",34
"6902",85
"6903",90
"6904",43
"6905",43
"6906",39
"6907",NA
"6908",NA
"6909",80
"6910",74.2783999999849
"6911",NA
"6912",40
"6913",80
"6914",22
"6915",NA
"6916",34
"6917",32
"6918",NA
"6919",24.739999999994
"6920",NA
"6921",38
"6922",40
"6923",38
"6924",34
"6925",33.9687956224
"6926",34
"6927",40
"6928",90
"6929",34
"6930",74
"6931",NA
"6932",NA
"6933",NA
"6934",36
"6935",36
"6936",NA
"6937",33
"6938",73
"6939",NA
"6940",NA
"6941",44
"6942",80
"6943",34
"6944",71.7000000000036
"6945",78
"6946",32.2500000000077
"6947",39
"6948",36
"6949",36
"6950",35
"6951",31
"6952",35
"6953",NA
"6954",34
"6955",90
"6956",34
"6957",NA
"6958",30
"6959",34
"6960",39
"6961",39
"6962",32.2500000000077
"6963",35
"6964",60.4999999999967
"6965",72
"6966",38
"6967",68.249999999995
"6968",68.249999999995
"6969",40
"6970",35.7629621333338
"6971",NA
"6972",29.500000000001
"6973",30.4166666666627
"6974",32.2500000000077
"6975",34
"6976",40
"6977",40
"6978",NA
"6979",47
"6980",34
"6981",36
"6982",83.4499999999709
"6983",37
"6984",37
"6985",80
"6986",NA
"6987",73
"6988",90
"6989",34
"6990",30
"6991",15
"6992",38
"6993",NA
"6994",NA
"6995",35
"6996",39
"6997",78
"6998",78
"6999",11.8639679999769
"7000",25.9166666666236
"7001",NA
"7002",29.500000000001
"7003",40
"7004",34.2
"7005",24.3439999999915
"7006",34
"7007",NA
"7008",32.2500000000077
"7009",32.2500000000077
"7010",32.2500000000077
"7011",32.2500000000077
"7012",32.2500000000077
"7013",32.2500000000077
"7014",32.2500000000077
"7015",32.2500000000077
"7016",32.2500000000077
"7017",32.2500000000077
"7018",32.2500000000077
"7019",32.2500000000077
"7020",83
"7021",83
"7022",83
"7023",38
"7024",38
"7025",38
"7026",38
"7027",38
"7028",38
"7029",38
"7030",38
"7031",38
"7032",38
"7033",38
"7034",38
"7035",34
"7036",34
"7037",34
"7038",30.4166666666627
"7039",30.4166666666627
"7040",30.4166666666627
"7041",30.4166666666627
"7042",30.4166666666627
"7043",30.4166666666627
"7044",35.7629621333338
"7045",NA
"7046",41
"7047",36
"7048",NA
"7049",NA
"7050",NA
"7051",NA
"7052",60.5
"7053",90
"7054",38
"7055",69.6666666666569
"7056",38
"7057",80
"7058",NA
"7059",32.2500000000077
"7060",NA
"7061",9
"7062",32.2500000000077
"7063",9
"7064",89
"7065",89
"7066",NA
"7067",NA
"7068",36
"7069",90
"7070",41
"7071",53
"7072",51.4240000000111
"7073",52
"7074",32.2500000000077
"7075",34
"7076",NA
"7077",NA
"7078",39.2166666666661
"7079",NA
"7080",NA
"7081",38
"7082",38
"7083",83
"7084",36
"7085",28
"7086",NA
"7087",40
"7088",73
"7089",NA
"7090",40
"7091",72
"7092",38
"7093",30
"7094",34
"7095",NA
"7096",NA
"7097",48.1333333333351
"7098",NA
"7099",NA
"7100",40
"7101",80
"7102",40
"7103",40
"7104",NA
"7105",NA
"7106",NA
"7107",72
"7108",39
"7109",39
"7110",30.4166666666627
"7111",32
"7112",34
"7113",78
"7114",14
"7115",34
"7116",39
"7117",33.3835578666673
"7118",27
"7119",34
"7120",40
"7121",30
"7122",34
"7123",61.8567117333341
"7124",32
"7125",34
"7126",75
"7127",38
"7128",66.8507507887572
"7129",32
"7130",26
"7131",34
"7132",34
"7133",80
"7134",26
"7135",32
"7136",26
"7137",32
"7138",26
"7139",39
"7140",26
"7141",50.6744260000182
"7142",27
"7143",34
"7144",26
"7145",33
"7146",38
"7147",34
"7148",80
"7149",32
"7150",28
"7151",26
"7152",34
"7153",34
"7154",33
"7155",16
"7156",26
"7157",34
"7158",14
"7159",44
"7160",26
"7161",26
"7162",26
"7163",33
"7164",34
"7165",16
"7166",34
"7167",78
"7168",26
"7169",34
"7170",34
"7171",26.0493397333339
"7172",34
"7173",78
"7174",30
"7175",16
"7176",39
"7177",30.5852151999957
"7178",14
"7179",39
"7180",33
"7181",33
"7182",33
"7183",26
"7184",28.3348829234334
"7185",47.3484193333364
"7186",71
"7187",40
"7188",32
"7189",57
"7190",57
"7191",78
"7192",71
"7193",57.2951600000013
"7194",77.9353871999964
"7195",33
"7196",70
"7197",18
"7198",78
"7199",44
"7200",37
"7201",49.6182172516942
"7202",NA
"7203",41
"7204",71
"7205",34
"7206",42
"7207",45
"7208",71
"7209",NA
"7210",83.4499999999709
"7211",40
"7212",40
"7213",78
"7214",78
"7215",76
"7216",12.7777466666634
"7217",59
"7218",68.249999999995
"7219",NA
"7220",38
"7221",78
"7222",57.5834566667213
"7223",34
"7224",NA
"7225",78
"7226",78
"7227",40
"7228",39
"7229",90
"7230",74
"7231",28
"7232",69.9166666667176
"7233",77.9229440000016
"7234",76.4599999999991
"7235",83
"7236",38
"7237",NA
"7238",37
"7239",37
"7240",38
"7241",32.2500000000077
"7242",32.2500000000077
"7243",32.2500000000077
"7244",83
"7245",83
"7246",83
"7247",38
"7248",38
"7249",38
"7250",38
"7251",38
"7252",38
"7253",38
"7254",38
"7255",38
"7256",38
"7257",38
"7258",38
"7259",49
"7260",49
"7261",49
"7262",33
"7263",33
"7264",33
"7265",33
"7266",33
"7267",33
"7268",43
"7269",43
"7270",43
"7271",NA
"7272",78
"7273",38
"7274",36
"7275",36
"7276",73
"7277",85
"7278",38
"7279",38
"7280",NA
"7281",38
"7282",59
"7283",NA
"7284",NA
"7285",68.249999999995
"7286",29.500000000001
"7287",84
"7288",25
"7289",NA
"7290",39
"7291",76
"7292",NA
"7293",36
"7294",36
"7295",53
"7296",53
"7297",60.6333333332596
"7298",14
"7299",NA
"7300",90
"7301",33
"7302",33
"7303",NA
"7304",32.2500000000077
"7305",NA
"7306",NA
"7307",39
"7308",38.2794239999975
"7309",85
"7310",52
"7311",NA
"7312",NA
"7313",39
"7314",80
"7315",78
"7316",40
"7317",83.4499999999709
"7318",47
"7319",43
"7320",41
"7321",68.249999999995
"7322",NA
"7323",76
"7324",76
"7325",32
"7326",36.6666666666704
"7327",49
"7328",NA
"7329",36
"7330",36
"7331",42.250000000001
"7332",39
"7333",64.2599999999893
"7334",53.899999999994
"7335",35
"7336",NA
"7337",36
"7338",43
"7339",42.9562240000005
"7340",32
"7341",38.5861333333341
"7342",38
"7343",NA
"7344",NA
"7345",NA
"7346",26
"7347",26
"7348",28
"7349",83.4499999999709
"7350",35.3129599999972
"7351",35.599999999996
"7352",NA
"7353",32
"7354",NA
"7355",25
"7356",NA
"7357",90
"7358",85
"7359",40
"7360",NA
"7361",59
"7362",NA
"7363",NA
"7364",39.4999999999488
"7365",41.5400000000454
"7366",80
"7367",83.4499999999709
"7368",42.250000000001
"7369",42.250000000001
"7370",42.250000000001
"7371",32.2500000000077
"7372",32.2500000000077
"7373",32.2500000000077
"7374",35.6666666666676
"7375",35.6666666666676
"7376",35.6666666666676
"7377",NA
"7378",40
"7379",40
"7380",68.249999999995
"7381",34
"7382",35.6666666666676
"7383",80
"7384",80
"7385",80
"7386",36
"7387",60.4999999999967
"7388",80
"7389",78.9158399999958
"7390",34
"7391",34
"7392",85
"7393",85
"7394",NA
"7395",90
"7396",90
"7397",89
"7398",NA
"7399",78
"7400",34
"7401",78
"7402",61.8523039655488
"7403",NA
"7404",41
"7405",32.2500000000077
"7406",80
"7407",NA
"7408",60.5
"7409",NA
"7410",NA
"7411",NA
"7412",72
"7413",NA
"7414",NA
"7415",38
"7416",80
"7417",34.75
"7418",22
"7419",73
"7420",73
"7421",76
"7422",83
"7423",83
"7424",24
"7425",39
"7426",80
"7427",34
"7428",41
"7429",83.4499999999709
"7430",36
"7431",NA
"7432",80
"7433",NA
"7434",41
"7435",NA
"7436",80
"7437",36
"7438",36
"7439",36
"7440",36
"7441",36
"7442",49
"7443",NA
"7444",47
"7445",41
"7446",36
"7447",26
"7448",39
"7449",39
"7450",NA
"7451",36
"7452",38.7500000000003
"7453",80
"7454",NA
"7455",40
"7456",40
"7457",39
"7458",NA
"7459",NA
"7460",32.2500000000077
"7461",32.2500000000077
"7462",32.2500000000077
"7463",49
"7464",49
"7465",49
"7466",49
"7467",49
"7468",49
"7469",34
"7470",34
"7471",34
"7472",33
"7473",33
"7474",33
"7475",33
"7476",33
"7477",33
"7478",43
"7479",43
"7480",43
"7481",34
"7482",34
"7483",85
"7484",43
"7485",NA
"7486",47
"7487",49
"7488",36
"7489",36
"7490",32.2500000000077
"7491",73
"7492",33
"7493",34
"7494",78
"7495",46
"7496",NA
"7497",NA
"7498",80
"7499",76
"7500",76
"7501",53
"7502",53
"7503",33
"7504",36
"7505",36
"7506",34
"7507",33
"7508",40
"7509",40
"7510",36
"7511",36
"7512",36
"7513",36
"7514",40
"7515",40
"7516",83.4499999999709
"7517",90
"7518",NA
"7519",33
"7520",33
"7521",80
"7522",40
"7523",40
"7524",NA
"7525",31
"7526",76
"7527",38
"7528",28
"7529",NA
"7530",36
"7531",35.8327466667324
"7532",22.0000000000955
"7533",38
"7534",38
"7535",68.249999999995
"7536",32.2500000000077
"7537",34
"7538",60.8333333333318
"7539",49
"7540",49
"7541",36
"7542",NA
"7543",36.9166666666659
"7544",33
"7545",59
"7546",26
"7547",60.4999999999967
"7548",NA
"7549",73.8333333333238
"7550",48
"7551",38
"7552",38
"7553",90
"7554",34
"7555",33
"7556",36
"7557",36
"7558",38
"7559",85
"7560",40
"7561",51.6500000000115
"7562",NA
"7563",40
"7564",40
"7565",NA
"7566",36
"7567",36
"7568",40
"7569",37.7332956252611
"7570",90
"7571",39
"7572",37.9720522496096
"7573",78
"7574",76.3965610666648
"7575",41.205914944874
"7576",41.1011548
"7577",37
"7578",42
"7579",36
"7580",36
"7581",NA
"7582",NA
"7583",68.249999999995
"7584",NA
"7585",80
"7586",80
"7587",30
"7588",78
"7589",35.6666666666676
"7590",28
"7591",36
"7592",35
"7593",35.1320000000004
"7594",90
"7595",35
"7596",80
"7597",80
"7598",32.2500000000077
"7599",32.2500000000077
"7600",32.2500000000077
"7601",35.6666666666676
"7602",35.6666666666676
"7603",35.6666666666676
"7604",28
"7605",28
"7606",28
"7607",33
"7608",33
"7609",33
"7610",33
"7611",33
"7612",33
"7613",NA
"7614",39
"7615",39
"7616",44.8566399999756
"7617",48.5233333333249
"7618",NA
"7619",36
"7620",79.749999999993
"7621",56.5239999999958
"7622",36
"7623",36
"7624",59
"7625",NA
"7626",NA
"7627",39
"7628",50.7500000000401
"7629",78
"7630",49
"7631",49
"7632",80
"7633",NA
"7634",NA
"7635",40
"7636",NA
"7637",47.725973333324
"7638",47.416666666669
"7639",80
"7640",80
"7641",38
"7642",67.1666666666589
"7643",90
"7644",90
"7645",36
"7646",36
"7647",36
"7648",49
"7649",49
"7650",78
"7651",26
"7652",38.3185189333331
"7653",78
"7654",NA
"7655",39
"7656",39
"7657",38
"7658",38
"7659",68.249999999995
"7660",83.4499999999709
"7661",38
"7662",38
"7663",26
"7664",NA
"7665",26.4166666666679
"7666",80
"7667",80
"7668",90
"7669",47
"7670",NA
"7671",NA
"7672",39
"7673",80
"7674",80
"7675",90
"7676",33
"7677",33
"7678",48.0133333333305
"7679",49.8333333333305
"7680",43
"7681",90
"7682",49
"7683",49
"7684",NA
"7685",53
"7686",39
"7687",32.2500000000077
"7688",32.2500000000077
"7689",32.2500000000077
"7690",33
"7691",33
"7692",33
"7693",43
"7694",43
"7695",43
"7696",NA
"7697",64.2599999999893
"7698",NA
"7699",NA
"7700",33
"7701",36
"7702",40
"7703",39.8333333333338
"7704",NA
"7705",NA
"7706",36.7333333333325
"7707",33
"7708",83.4499999999709
"7709",35
"7710",35
"7711",78
"7712",32.2500000000077
"7713",NA
"7714",30
"7715",30
"7716",60.9166666665874
"7717",51.158127999936
"7718",39
"7719",NA
"7720",NA
"7721",41
"7722",41
"7723",NA
"7724",68.249999999995
"7725",8
"7726",40
"7727",39
"7728",36
"7729",90
"7730",64.2599999999893
"7731",60.5
"7732",35
"7733",67.3333333333093
"7734",80
"7735",NA
"7736",43
"7737",39
"7738",43
"7739",NA
"7740",NA
"7741",68.249999999995
"7742",36
"7743",41
"7744",39
"7745",NA
"7746",80
"7747",80
"7748",34
"7749",68.249999999995
"7750",24
"7751",39
"7752",NA
"7753",NA
"7754",NA
"7755",34
"7756",40
"7757",36
"7758",34
"7759",34
"7760",NA
"7761",NA
"7762",80
"7763",32.2500000000077
"7764",NA
"7765",52
"7766",55
"7767",NA
"7768",39
"7769",29.500000000001
"7770",42
"7771",NA
"7772",32
"7773",NA
"7774",NA
"7775",80
"7776",68.249999999995
"7777",32.2500000000077
"7778",32.2500000000077
"7779",32.2500000000077
"7780",39.6666666666662
"7781",39.6666666666662
"7782",39.6666666666662
"7783",NA
"7784",26
"7785",NA
"7786",34
"7787",59.9666666666656
"7788",51
"7789",NA
"7790",78
"7791",26.4166666666679
"7792",NA
"7793",74
"7794",64.2599999999893
"7795",NA
"7796",39.6666666666662
"7797",NA
"7798",22.0000000000955
"7799",33
"7800",80
"7801",37
"7802",37
"7803",73
"7804",NA
"7805",NA
"7806",NA
"7807",73
"7808",36.6666666666704
"7809",NA
"7810",NA
"7811",26.4166666666679
"7812",NA
"7813",NA
"7814",36
"7815",78
"7816",36.9166666666659
"7817",60.5
"7818",34
"7819",39
"7820",29
"7821",47
"7822",47
"7823",35
"7824",49
"7825",34
"7826",68.249999999995
"7827",49
"7828",49
"7829",49
"7830",33
"7831",NA
"7832",49
"7833",36
"7834",NA
"7835",85
"7836",72
"7837",NA
"7838",29
"7839",28
"7840",28
"7841",NA
"7842",NA
"7843",34
"7844",68.249999999995
"7845",83.4499999999709
"7846",NA
"7847",73
"7848",73
"7849",28.5555586666655
"7850",NA
"7851",68
"7852",NA
"7853",38
"7854",NA
"7855",68.249999999995
"7856",40
"7857",36
"7858",34.7653333333335
"7859",34
"7860",68.249999999995
"7861",51
"7862",43
"7863",42.7337599999977
"7864",55
"7865",55
"7866",55
"7867",36
"7868",36
"7869",36
"7870",51.3333333333311
"7871",34.6666666666662
"7872",42.6000000000136
"7873",36
"7874",37.8000000000068
"7875",26.4166666666679
"7876",51.3333333333311
"7877",52.3599999999987
"7878",51.3333333333311
"7879",28
"7880",36
"7881",55
"7882",NA
"7883",34
"7884",34
"7885",36.4000000000068
"7886",NA
"7887",36
"7888",80
"7889",28
"7890",28
"7891",39
"7892",40
"7893",NA
"7894",32
"7895",83.4499999999709
"7896",36
"7897",NA
"7898",71
"7899",44
"7900",41
"7901",41
"7902",81
"7903",71
"7904",NA
"7905",NA
"7906",NA
"7907",NA
"7908",34
"7909",34
"7910",34
"7911",NA
"7912",68.249999999995
"7913",36
"7914",39
"7915",33
"7916",33
"7917",31
"7918",34
"7919",38
"7920",50.6999999999778
"7921",43
"7922",43
"7923",43
"7924",43
"7925",34
"7926",38
"7927",38
"7928",38
"7929",52
"7930",52
"7931",34
"7932",36
"7933",38.5
"7934",39.0480000000003
"7935",NA
"7936",60.4999999999967
"7937",NA
"7938",32
"7939",83.4499999999709
"7940",59
"7941",76
"7942",83.4499999999709
"7943",NA
"7944",34.5958622666659
"7945",15
"7946",39
"7947",78
"7948",68.3943694031547
"7949",35.233171199994
"7950",NA
"7951",59
"7952",NA
"7953",NA
"7954",61.4999999999602
"7955",15
"7956",32
"7957",34
"7958",NA
"7959",NA
"7960",NA
"7961",NA
"7962",NA
"7963",38
"7964",NA
"7965",NA
"7966",37
"7967",NA
"7968",81
"7969",36.4166666667093
"7970",29.1822293333541
"7971",31.4166666666991
"7972",NA
"7973",26
"7974",68.249999999995
"7975",NA
"7976",34
"7977",NA
"7978",39
"7979",NA
"7980",NA
"7981",35
"7982",68.249999999995
"7983",38
"7984",NA
"7985",32
"7986",NA
"7987",NA
"7988",84
"7989",NA
"7990",78
"7991",NA
"7992",32.2500000000077
"7993",32.2500000000077
"7994",32.2500000000077
"7995",37
"7996",NA
"7997",NA
"7998",34
"7999",NA
"8000",NA
"8001",53
"8002",32.2500000000077
"8003",NA
"8004",33
"8005",26
"8006",NA
"8007",NA
"8008",NA
"8009",NA
"8010",NA
"8011",NA
"8012",NA
"8013",NA
"8014",34
"8015",36
"8016",34
"8017",NA
"8018",46
"8019",NA
"8020",NA
"8021",83.4499999999709
"8022",36
"8023",36
"8024",41
"8025",52
"8026",39
"8027",68.249999999995
"8028",55
"8029",32.2500000000077
"8030",32.2500000000077
"8031",32.2500000000077
"8032",59
"8033",36.7333333333325
"8034",81
"8035",34
"8036",36
"8037",36
"8038",NA
"8039",32.2500000000077
"8040",34
"8041",36
"8042",36
"8043",40
"8044",40
"8045",49
"8046",49
"8047",34
"8048",NA
"8049",39
"8050",29
"8051",37
"8052",38.3333333333578
"8053",52
"8054",NA
"8055",49
"8056",26
"8057",36
"8058",36
"8059",38
"8060",39.1133333333331
"8061",81
"8062",36
"8063",36
"8064",39
"8065",39
"8066",48.1463466666291
"8067",80
"8068",80
"8069",86
"8070",86
"8071",36
"8072",36
"8073",33
"8074",60.9166666665874
"8075",NA
"8076",NA
"8077",NA
"8078",NA
"8079",32
"8080",36
"8081",36
"8082",82.6666666666636
"8083",36
"8084",36
"8085",36
"8086",36
"8087",NA
"8088",NA
"8089",NA
"8090",NA
"8091",NA
"8092",78
"8093",22
"8094",26
"8095",NA
"8096",NA
"8097",NA
"8098",NA
"8099",NA
"8100",34
"8101",NA
"8102",57
"8103",36.7333333333325
"8104",NA
"8105",51
"8106",NA
"8107",72
"8108",34
"8109",39
"8110",26
"8111",26
"8112",15
"8113",59
"8114",37
"8115",NA
"8116",NA
"8117",NA
"8118",43
"8119",NA
"8120",NA
"8121",NA
"8122",NA
"8123",29
"8124",NA
"8125",85
"8126",36.5833333333331
"8127",78
"8128",34
"8129",NA
"8130",32
"8131",NA
"8132",83.4499999999709
"8133",83.4499999999709
"8134",NA
"8135",34
"8136",32
"8137",41
"8138",70
"8139",71
"8140",68
"8141",48
"8142",38
"8143",30
"8144",42.2493320000044
"8145",76
"8146",41
"8147",55
"8148",29
"8149",81
"8150",83.4499999999709
"8151",77
"8152",39.1133333333331
"8153",39
"8154",NA
"8155",29
"8156",NA
"8157",NA
"8158",29
"8159",35
"8160",85
"8161",NA
"8162",NA
"8163",NA
"8164",NA
"8165",77
"8166",26.4166666666679
"8167",NA
"8168",NA
"8169",NA
"8170",77
"8171",NA
"8172",NA
"8173",39.1133333333331
"8174",34
"8175",15
"8176",27
"8177",NA
"8178",26
"8179",28.5555586666655
"8180",29
"8181",34
"8182",39.1133333333331
"8183",39.1133333333331
"8184",NA
"8185",83.4499999999709
"8186",29
"8187",55
"8188",34
"8189",NA
