"","CLAYsite"
"15593",9
"15594",9
"15595",7
"15596",16
"15597",16
"15598",21
"15599",7
"15600",7
"15601",25.6015306928502
"15602",20
"15603",20
"15604",22
"15605",22
"15606",22
"15607",6
"15608",6
"15609",9
"15610",22
"15611",9
"15612",9
"15613",18
"15614",NA
"15615",20
"15616",20
"15617",18
"15618",20
"15619",19
"15620",19
"15621",24
"15622",24
"15623",17
"15624",6.10666666667915
"15625",6.10666666667915
"15626",18.5275777839962
"15627",18.5275777839962
"15628",18.5275777839962
"15629",18.5275777839962
"15630",19
"15631",19
"15632",16.9499999999997
"15633",18
"15634",18
"15635",18.0598865470945
"15636",18.0833424666703
"15637",18.0838867039997
"15638",21
"15639",25
"15640",21
"15641",21
"15642",17
"15643",17
"15644",6
"15645",20.1557733333333
"15646",4.17999999999961
"15647",4.17999999999961
"15648",19.8889033777678
"15649",19.8903377279966
"15650",7
"15651",7
"15652",10
"15653",10
"15654",21
"15655",21
"15656",21
"15657",20
"15658",27
"15659",23
"15660",23
"15661",9
"15662",20
"15663",5
"15664",15
"15665",20
"15666",20
"15667",21
"15668",21
"15669",18
"15670",41
"15671",41
"15672",11
"15673",11
"15674",22
"15675",22.8333333333359
"15676",22.8333333333359
"15677",10
"15678",10
"15679",20
"15680",17
"15681",17
"15682",9
"15683",9
"15684",9
"15685",18
"15686",18
"15687",20
"15688",20
"15689",20
"15690",20
"15691",21
"15692",21
"15693",7
"15694",45
"15695",45
"15696",7
"15697",7
"15698",45
"15699",41
"15700",41
"15701",17.0833333333334
"15702",17.0833333333334
"15703",17.0833333333334
"15704",17.0833333333334
"15705",13.9333333333324
"15706",13.9333333333324
"15707",24
"15708",24
"15709",40
"15710",21
"15711",21
"15712",41
"15713",27
"15714",27
"15715",6
"15716",25
"15717",18
"15718",18
"15719",18
"15720",18.0099999999999
"15721",18.0099999999999
"15722",8
"15723",22
"15724",19
"15725",21
"15726",38
"15727",20
"15728",20
"15729",21
"15730",38
"15731",19
"15732",20
"15733",21
"15734",21
"15735",20
"15736",23.1539817647808
"15737",21
"15738",26
"15739",40
"15740",8
"15741",9
"15742",9
"15743",25
"15744",36
"15745",16
"15746",6.11061440000067
"15747",41
"15748",44
"15749",18.568686400008
"15750",10
"15751",22
"15752",9
"15753",5
"15754",21
"15755",28.4140842666508
"15756",18
"15757",5
"15758",10
"15759",7.99377280000071
"15760",4
"15761",38
"15762",9
"15763",7
"15764",8
"15765",12
"15766",21
"15767",22
"15768",26.2559859131423
"15769",26
"15770",13
"15771",35.2512286539866
"15772",15
"15773",21
"15774",20
"15775",9
"15776",NA
"15777",10
"15778",9
"15779",26
"15780",6
"15781",27
"15782",6
"15783",44
"15784",25
"15785",21
"15786",15
"15787",6
"15788",13
"15789",39.465957573028
"15790",19
"15791",6
"15792",28.2637874329356
"15793",21
"15794",21
"15795",34
"15796",19
"15797",26
"15798",10
"15799",21
"15800",38
"15801",36
"15802",NA
"15803",22
"15804",21
"15805",19
"15806",21
"15807",38
"15808",38
"15809",24
"15810",41
"15811",24
"15812",21
"15813",20
"15814",22
"15815",22
"15816",38
"15817",22
"15818",9
"15819",26
"15820",8
"15821",38
"15822",38
"15823",22
"15824",21
"15825",21
"15826",7
"15827",21
"15828",25
"15829",24
"15830",21
"15831",7
"15832",22
"15833",20
"15834",36
"15835",21
"15836",23
"15837",21
"15838",21
"15839",23.9464991674852
"15840",26
"15841",21.2567259958279
"15842",20
"15843",9
"15844",10
"15845",21
"15846",20
"15847",22
"15848",8
"15849",12
"15850",16.6763244506923
"15851",22
"15852",22
"15853",10
"15854",22.4771153333346
"15855",21
"15856",18
"15857",15
"15858",8.58237800000082
"15859",21.1133685798355
"15860",8
"15861",12
"15862",21
"15863",22
"15864",26
"15865",8
"15866",20
"15867",20
"15868",22
"15869",22
"15870",20
"15871",12
"15872",17
"15873",19.1972000000004
"15874",26.8071779999957
"15875",21
"15876",8
"15877",13
"15878",23
"15879",20
"15880",17
"15881",12
"15882",21.9049732265293
"15883",22
"15884",20
"15885",22.9235735999996
"15886",21
"15887",36
"15888",10.2518524836854
"15889",21
"15890",10
"15891",9
"15892",10
"15893",8
"15894",6
"15895",7
"15896",24
"15897",16
"15898",38
"15899",6.30276200000097
"15900",16
"15901",21
"15902",38
"15903",25
"15904",19
"15905",36
"15906",21
"15907",4
"15908",25
"15909",24
"15910",4
"15911",21.639227466667
"15912",17
"15913",42
"15914",25
"15915",38
"15916",22
"15917",21.7151546587682
"15918",38
"15919",13.1391800459787
"15920",24
"15921",22
"15922",24
"15923",7
"15924",38
"15925",21
"15926",41
"15927",22
"15928",23.8804121471269
"15929",10
"15930",40
"15931",25
"15932",11
"15933",25
"15934",20
"15935",9
"15936",20
"15937",8
"15938",4
"15939",17
"15940",17
"15941",17
"15942",17
"15943",17
"15944",17
"15945",17
"15946",17
"15947",17
"15948",17
"15949",17
"15950",17
"15951",17
"15952",17
"15953",17
"15954",17
"15955",17
"15956",17
"15957",17
"15958",17
"15959",17
"15960",17
"15961",20
"15962",12
"15963",12
"15964",12
"15965",5
"15966",5
"15967",15
"15968",15
"15969",15
"15970",NA
"15971",NA
"15972",NA
"15973",NA
"15974",NA
"15975",9
"15976",9
"15977",19.2652714080003
"15978",19.2652714080003
"15979",NA
"15980",21
"15981",17
"15982",5
"15983",5
"15984",5
"15985",5
"15986",5
"15987",5
"15988",5
"15989",5
"15990",5
"15991",5
"15992",5
"15993",5
"15994",5
"15995",5
"15996",5
"15997",34.3900000000006
"15998",34.3900000000006
"15999",34.3900000000006
"16000",34.3900000000006
"16001",34.3900000000006
"16002",34.3900000000006
"16003",34.3900000000006
"16004",34.3900000000006
"16005",34.3900000000006
"16006",34.3900000000006
"16007",34.3900000000006
"16008",34.3900000000006
"16009",34.3900000000006
"16010",34.3900000000006
"16011",34.3900000000006
"16012",34.3900000000006
"16013",34.3900000000006
"16014",34.3900000000006
"16015",34.3900000000006
"16016",34.3900000000006
"16017",34.3900000000006
"16018",34.3900000000006
"16019",34.3900000000006
"16020",34.3900000000006
"16021",34.3900000000006
"16022",34.3900000000006
"16023",34.3900000000006
"16024",34.3900000000006
"16025",34.3900000000006
"16026",34.3900000000006
"16027",34.3900000000006
"16028",34.3900000000006
"16029",34.3900000000006
"16030",34.3900000000006
"16031",34.3900000000006
"16032",34.3900000000006
"16033",34.3900000000006
"16034",34.3900000000006
"16035",34.3900000000006
"16036",34.3900000000006
"16037",34.3900000000006
"16038",34.3900000000006
"16039",34.3900000000006
"16040",34.3900000000006
"16041",34.3900000000006
"16042",34.3900000000006
"16043",34.3900000000006
"16044",34.3900000000006
"16045",34.3900000000006
"16046",34.3900000000006
"16047",34.3900000000006
"16048",34.3900000000006
"16049",34.3900000000006
"16050",34.3900000000006
"16051",34.3900000000006
"16052",34.3900000000006
"16053",34.3900000000006
"16054",34.3900000000006
"16055",34.3900000000006
"16056",34.3900000000006
"16057",20
"16058",20
"16059",20
"16060",17
"16061",20
"16062",19.9365940000001
"16063",20
"16064",1
"16065",1
"16066",20
"16067",20
"16068",19
"16069",20
"16070",20
"16071",10
"16072",10
"16073",10
"16074",10
"16075",42
"16076",42
"16077",42
"16078",20
"16079",20
"16080",20
"16081",20
"16082",20
"16083",22
"16084",19
"16085",19
"16086",19
"16087",19
"16088",19
"16089",19
"16090",7
"16091",7
"16092",20
"16093",20
"16094",20
"16095",10
"16096",10
"16097",7
"16098",7
"16099",20
"16100",15
"16101",19
"16102",14
"16103",14
"16104",20
"16105",20
"16106",19
"16107",19
"16108",19
"16109",19
"16110",19
"16111",19
"16112",19
"16113",19
"16114",20
"16115",20
"16116",20
"16117",20
"16118",17
"16119",20
"16120",20
"16121",20
"16122",20
"16123",18
"16124",18
"16125",20
"16126",20
"16127",20
"16128",20
"16129",20
"16130",20
"16131",19
"16132",19
"16133",19
"16134",20
"16135",20
"16136",19.6262215999988
"16137",20
"16138",20
"16139",20
"16140",20
"16141",20
"16142",20
"16143",20
"16144",20
"16145",20
"16146",12.1
"16147",12.1
"16148",20
"16149",20
"16150",14.8595907466782
"16151",14.8595907466782
"16152",14.8595907466782
"16153",20
"16154",9
"16155",9
"16156",20
"16157",20
"16158",20
"16159",20
"16160",20
"16161",20
"16162",20
"16163",20
"16164",20
"16165",20
"16166",20
"16167",20
"16168",18
"16169",18
"16170",24
"16171",20
"16172",20
"16173",20
"16174",19
"16175",11
"16176",11
"16177",11
"16178",17
"16179",20
"16180",20
"16181",20
"16182",40.6311529230449
"16183",22
"16184",22
"16185",22
"16186",22
"16187",10
"16188",10
"16189",20
"16190",20
"16191",22
"16192",22
"16193",22
"16194",22
"16195",22
"16196",22
"16197",20
"16198",19
"16199",19
"16200",19
"16201",19
"16202",19
"16203",19
"16204",19
"16205",19
"16206",19
"16207",19
"16208",19
"16209",19
"16210",19
"16211",19
"16212",19
"16213",19
"16214",19
"16215",19
"16216",19
"16217",16
"16218",20
"16219",5
"16220",19
"16221",5
"16222",9
"16223",9
"16224",9
"16225",20
"16226",20
"16227",NA
"16228",20
"16229",20
"16230",16
"16231",16
"16232",6
"16233",6
"16234",NA
"16235",20
"16236",20
"16237",20
"16238",20
"16239",20
"16240",20
"16241",4
"16242",6
"16243",4.26465291955942
"16244",7
"16245",11
"16246",26
"16247",17
"16248",4
"16249",6.16718199999606
"16250",15
"16251",9
"16252",9
"16253",17
"16254",26
"16255",10
"16256",16
"16257",NA
"16258",10
"16259",6
"16260",10
"16261",22
"16262",6
"16263",7
"16264",7
"16265",7
"16266",6
"16267",4
"16268",4
"16269",NA
"16270",6
"16271",11.1446295999957
"16272",4
"16273",16
"16274",4
"16275",24
"16276",26
"16277",7
"16278",15
"16279",5.55086293333392
"16280",10
"16281",24
"16282",19.8413826631133
"16283",21
"16284",24
"16285",4
"16286",NA
"16287",9
"16288",NA
"16289",8
"16290",4
"16291",12
"16292",17
"16293",26
"16294",NA
"16295",4
"16296",8
"16297",NA
"16298",17
"16299",6
"16300",12.9297970663421
"16301",12.5725973333301
"16302",16
"16303",4
"16304",6
"16305",6
"16306",8.77047611559259
"16307",24
"16308",18
"16309",12
"16310",15
"16311",7
"16312",15
"16313",25
"16314",8
"16315",17
"16316",16
"16317",6.27179333333435
"16318",14
"16319",19
"16320",8
"16321",26
"16322",26
"16323",16
"16324",15
"16325",20
"16326",4
"16327",20
"16328",6
"16329",NA
"16330",26
"16331",6
"16332",26
"16333",14.9941518803137
"16334",14
"16335",6
"16336",15
"16337",23
"16338",20
"16339",5
"16340",12
"16341",8
"16342",10.4239022666706
"16343",16
"16344",NA
"16345",16
"16346",NA
"16347",8
"16348",24
"16349",5
"16350",24
"16351",16
"16352",21
"16353",8
"16354",21
"16355",8
"16356",NA
"16357",4
"16358",7
"16359",16
"16360",4.26786928860399
"16361",11
"16362",20
"16363",12.0274424175851
"16364",15
"16365",NA
"16366",4
"16367",9
"16368",4
"16369",16
"16370",10
"16371",11
"16372",17
"16373",11
"16374",16
"16375",10
"16376",24.5864671999893
"16377",6
"16378",6
"16379",12
"16380",17.4444431999981
"16381",17.4444431999981
"16382",17.4444431999981
"16383",21
"16384",21
"16385",6
"16386",5
"16387",5
"16388",5
"16389",5
"16390",25
"16391",25
"16392",25
"16393",20
"16394",20
"16395",13
"16396",13
"16397",13
"16398",13
"16399",5
"16400",5
"16401",5
"16402",5
"16403",15
"16404",19
"16405",14
"16406",14
"16407",14
"16408",14
"16409",19
"16410",19
"16411",5
"16412",5
"16413",5
"16414",5
"16415",17
"16416",17
"16417",17
"16418",17
"16419",13
"16420",13
"16421",13
"16422",13
"16423",15
"16424",15
"16425",15
"16426",15
"16427",22
"16428",15
"16429",15
"16430",15
"16431",15
"16432",17
"16433",17
"16434",17
"16435",17
"16436",22
"16437",22
"16438",22
"16439",22
"16440",6
"16441",22
"16442",17
"16443",17
"16444",17
"16445",17
"16446",1
"16447",1
"16448",5
"16449",5
"16450",5
"16451",5
"16452",6
"16453",5
"16454",5
"16455",5
"16456",5
"16457",12
"16458",17.2500000000068
"16459",17.2500000000068
"16460",14
"16461",14
"16462",14
"16463",14
"16464",22
"16465",22
"16466",22
"16467",22
"16468",15
"16469",15
"16470",15
"16471",15
"16472",19
"16473",19
"16474",13
"16475",13
"16476",13
"16477",13
"16478",15
"16479",5
"16480",5
"16481",16
"16482",16
"16483",16
"16484",16
"16485",25
"16486",25
"16487",25
"16488",25
"16489",25
"16490",25
"16491",1
"16492",1
"16493",15
"16494",13
"16495",13
"16496",13
"16497",13
"16498",13
"16499",19
"16500",19
"16501",17
"16502",17
"16503",17
"16504",17
"16505",NA
"16506",NA
"16507",NA
"16508",19.5666666666854
"16509",19.5666666666854
"16510",19.5666666666854
"16511",19.5666666666854
"16512",1
"16513",1
"16514",22
"16515",22
"16516",22
"16517",22
"16518",22
"16519",21
"16520",21
"16521",21
"16522",22
"16523",22
"16524",21
"16525",21
"16526",13
"16527",13
"16528",13
"16529",13
"16530",1
"16531",18
"16532",18
"16533",18
"16534",18
"16535",13.02
"16536",13.02
"16537",13.02
"16538",13.02
"16539",6
"16540",15
"16541",15
"16542",15
"16543",15
"16544",22
"16545",22
"16546",22
"16547",22
"16548",22
"16549",22
"16550",5
"16551",5
"16552",12.3233333333336
"16553",12.3233333333336
"16554",12.3233333333336
"16555",12.3233333333336
"16556",21
"16557",21
"16558",21
"16559",21
"16560",21
"16561",21
"16562",19
"16563",19
"16564",11.8333333333318
"16565",11.8333333333318
"16566",11.8333333333318
"16567",11.8333333333318
"16568",21
"16569",21
"16570",21
"16571",5
"16572",15
"16573",15
"16574",15
"16575",15
"16576",5
"16577",5
"16578",5
"16579",5
"16580",5
"16581",21
"16582",21
"16583",5
"16584",5
"16585",5
"16586",5
"16587",13.3
"16588",13.3
"16589",13.3
"16590",13.3
"16591",17
"16592",17
"16593",17
"16594",17
"16595",5
"16596",5
"16597",5
"16598",5
"16599",5
"16600",5
"16601",5
"16602",5
"16603",5
"16604",5
"16605",5
"16606",5
"16607",12
"16608",16.3299999999963
"16609",16.3299999999963
"16610",16.3299999999963
"16611",16.3299999999963
"16612",21
"16613",21
"16614",5
"16615",5
"16616",5
"16617",5
"16618",17
"16619",17
"16620",17
"16621",17
"16622",15
"16623",15
"16624",15
"16625",15
"16626",5
"16627",5
"16628",5
"16629",5
"16630",20
"16631",20
"16632",21
"16633",21
"16634",22
"16635",5
"16636",22
"16637",9
"16638",9
"16639",19
"16640",19
"16641",19
"16642",19
"16643",5
"16644",5
"16645",5
"16646",5
"16647",15
"16648",15
"16649",15
"16650",13
"16651",13
"16652",13
"16653",13
"16654",17
"16655",17
"16656",17
"16657",17
"16658",6
"16659",6
"16660",6
"16661",6
"16662",14
"16663",14
"16664",14
"16665",14
"16666",22
"16667",5
"16668",5
"16669",5
"16670",5
"16671",7
"16672",16
"16673",16
"16674",16
"16675",16
"16676",16
"16677",16
"16678",16
"16679",16
"16680",1
"16681",1
"16682",5
"16683",5
"16684",5
"16685",5
"16686",15
"16687",15
"16688",15
"16689",15
"16690",13
"16691",13
"16692",13
"16693",13
"16694",13
"16695",13
"16696",13
"16697",13
"16698",5
"16699",5
"16700",5
"16701",5
"16702",20
"16703",5
"16704",5
"16705",5
"16706",5
"16707",15.4666666666662
"16708",15.4666666666662
"16709",15.4666666666662
"16710",15.4666666666662
"16711",13
"16712",13
"16713",5
"16714",5
"16715",5
"16716",5
"16717",5
"16718",21
"16719",13
"16720",13
"16721",13
"16722",13
"16723",15
"16724",15
"16725",17
"16726",15
"16727",15
"16728",15
"16729",15
"16730",21
"16731",21
"16732",19
"16733",19
"16734",13
"16735",13
"16736",13
"16737",13
"16738",21
"16739",21
"16740",21
"16741",17
"16742",17
"16743",21
"16744",21
"16745",5
"16746",5
"16747",5
"16748",5
"16749",16
"16750",16
"16751",16
"16752",16
"16753",15
"16754",5
"16755",5
"16756",17
"16757",15
"16758",15
"16759",15
"16760",15
"16761",22
"16762",22
"16763",22
"16764",22
"16765",17
"16766",19
"16767",19
"16768",15
"16769",15
"16770",15
"16771",15
"16772",5
"16773",5
"16774",5
"16775",5
"16776",5
"16777",20
"16778",20
"16779",19
"16780",19
"16781",16
"16782",5
"16783",19
"16784",19
"16785",19
"16786",12
"16787",12
"16788",12
"16789",12
"16790",15
"16791",15
"16792",21
"16793",13
"16794",13
"16795",13
"16796",13
"16797",6
"16798",21
"16799",21
"16800",21
"16801",5
"16802",5
"16803",5
"16804",5
"16805",10
"16806",21
"16807",21
"16808",22
"16809",22
"16810",22
"16811",22
"16812",5
"16813",5
"16814",5
"16815",5
"16816",5
"16817",5
"16818",5
"16819",5
"16820",22
"16821",22
"16822",13
"16823",19
"16824",15
"16825",15
"16826",15
"16827",15
"16828",36
"16829",5
"16830",5
"16831",5
"16832",5
"16833",7
"16834",21
"16835",21
"16836",21
"16837",21
"16838",21
"16839",22
"16840",22
"16841",22
"16842",22
"16843",22
"16844",22
"16845",5
"16846",15
"16847",15
"16848",15
"16849",15
"16850",13
"16851",13
"16852",13
"16853",13
"16854",13
"16855",17
"16856",17
"16857",17
"16858",17
"16859",6
"16860",19
"16861",19
"16862",21
"16863",21
"16864",13
"16865",13
"16866",13
"16867",13
"16868",12
"16869",12
"16870",12
"16871",12
"16872",13
"16873",13
"16874",13
"16875",13
"16876",5.55924840959932
"16877",15.6666666666662
"16878",15.6666666666662
"16879",15.6666666666662
"16880",15.6666666666662
"16881",22
"16882",22
"16883",22
"16884",22
"16885",20
"16886",20
"16887",21
"16888",21
"16889",21
"16890",7
"16891",10
"16892",13
"16893",13
"16894",13
"16895",13
"16896",5
"16897",5
"16898",5
"16899",5
"16900",20
"16901",20
"16902",22
"16903",22
"16904",21
"16905",20
"16906",20
"16907",20
"16908",20
"16909",13
"16910",13
"16911",13
"16912",13
"16913",15
"16914",15
"16915",10.5
"16916",10.5
"16917",10.5
"16918",10.5
"16919",5
"16920",5
"16921",5
"16922",5
"16923",5
"16924",5
"16925",5
"16926",5
"16927",17
"16928",17
"16929",17
"16930",17
"16931",19
"16932",22
"16933",13.5000000000007
"16934",13.5000000000007
"16935",13.5000000000007
"16936",13.5000000000007
"16937",6
"16938",6
"16939",6
"16940",6
"16941",15
"16942",15
"16943",15
"16944",15
"16945",21
"16946",21
"16947",14.91
"16948",14.91
"16949",14.91
"16950",14.91
"16951",13
"16952",13
"16953",13
"16954",13
"16955",13
"16956",13
"16957",13
"16958",13
"16959",13
"16960",13
"16961",15
"16962",15
"16963",15
"16964",15
"16965",6
"16966",6
"16967",6
"16968",6
"16969",21
"16970",21
"16971",21
"16972",13
"16973",13
"16974",13
"16975",13
"16976",5
"16977",5
"16978",6
"16979",6
"16980",6
"16981",6
"16982",25
"16983",25
"16984",25
"16985",15
"16986",15
"16987",15
"16988",15
"16989",15
"16990",21
"16991",21
"16992",19
"16993",1
"16994",1
"16995",20
"16996",15
"16997",15
"16998",15
"16999",21
"17000",15
"17001",15
"17002",36
"17003",13
"17004",13
"17005",15
"17006",22
"17007",22
"17008",1
"17009",9
"17010",13
"17011",13
"17012",21
"17013",34
"17014",15.8
"17015",15.8
"17016",15.8
"17017",15.8
"17018",15.8
"17019",15.8
"17020",15.8
"17021",15.8
"17022",15.8
"17023",15.8
"17024",15.8
"17025",15.8
"17026",NA
"17027",NA
"17028",NA
"17029",10
"17030",17
"17031",17
"17032",8
"17033",8
"17034",8
"17035",NA
"17036",NA
"17037",NA
"17038",NA
"17039",NA
"17040",20
"17041",20
"17042",10
"17043",10
"17044",10
"17045",10
"17046",17
"17047",17
"17048",17
"17049",17
"17050",17
"17051",17
"17052",10
"17053",8
"17054",17
"17055",8
"17056",8
"17057",8
"17058",NA
"17059",NA
"17060",17
"17061",17
"17062",17
"17063",17
"17064",17
"17065",17
"17066",17
"17067",17
"17068",17
"17069",17
"17070",8
"17071",8
"17072",8
"17073",8
"17074",8
"17075",8
"17076",8
"17077",8
"17078",8
"17079",3
"17080",3
"17081",3
"17082",3
"17083",3
"17084",12.1666666666656
"17085",5
"17086",5
"17087",8
"17088",13
"17089",8
"17090",8
"17091",10
"17092",10
"17093",10
"17094",10
"17095",10
"17096",4
"17097",4
"17098",4
"17099",4
"17100",4
"17101",4
"17102",17
"17103",17
"17104",10
"17105",13
"17106",NA
"17107",NA
"17108",NA
"17109",NA
"17110",10
"17111",10
"17112",12
"17113",10
"17114",12
"17115",10
"17116",13
"17117",15
"17118",NA
"17119",10
"17120",10
"17121",NA
"17122",12
"17123",13
"17124",12
"17125",12
"17126",NA
"17127",NA
"17128",12
"17129",NA
"17130",NA
"17131",NA
"17132",NA
"17133",10
"17134",NA
"17135",15
"17136",7
"17137",8
"17138",10
"17139",NA
"17140",12
"17141",12
"17142",13
"17143",10
"17144",15
"17145",NA
"17146",12
"17147",12
"17148",10
"17149",12
"17150",11
"17151",15
"17152",10
"17153",7
"17154",11
"17155",13.106167213508
"17156",NA
"17157",14
"17158",NA
"17159",12
"17160",NA
"17161",10
"17162",11
"17163",14
"17164",10
"17165",NA
"17166",15
"17167",15
"17168",10
"17169",4
"17170",14.2825671249062
"17171",NA
"17172",10.6965469463812
"17173",15
"17174",14
"17175",NA
"17176",26
"17177",15
"17178",12
"17179",NA
"17180",15
"17181",15
"17182",12
"17183",15
"17184",15
"17185",10
"17186",15
"17187",26
"17188",15.8953541333335
"17189",19
"17190",19
"17191",4
"17192",10
"17193",14
"17194",5
"17195",20
"17196",7
"17197",20
"17198",15
"17199",9
"17200",23.1333136000045
"17201",22
"17202",8
"17203",4
"17204",26
"17205",12
"17206",13.6577605333329
"17207",15
"17208",15
"17209",9
"17210",13
"17211",13
"17212",9.11642762966312
"17213",10
"17214",20
