"","GRAVsite"
"10939",NA
"10940",NA
"10941",NA
"10942",NA
"10943",NA
"10944",NA
"10945",NA
"10946",NA
"10947",NA
"10948",NA
"10949",NA
"10950",NA
"10951",NA
"10952",NA
"10953",NA
"10954",NA
"10955",NA
"10956",NA
"10957",NA
"10958",NA
"10959",NA
"10960",NA
"10961",1
"10962",2
"10963",NA
"10964",NA
"10965",NA
"10966",NA
"10967",NA
"10968",NA
"10969",NA
"10970",NA
"10971",NA
"10972",NA
"10973",NA
"10974",NA
"10975",NA
"10976",NA
"10977",NA
"10978",NA
"10979",8
"10980",8
"10981",8
"10982",8
"10983",8
"10984",8
"10985",8
"10986",NA
"10987",NA
"10988",NA
"10989",NA
"10990",NA
"10991",NA
"10992",NA
"10993",NA
"10994",NA
"10995",NA
"10996",NA
"10997",NA
"10998",NA
"10999",NA
"11000",NA
"11001",NA
"11002",NA
"11003",NA
"11004",NA
"11005",NA
"11006",NA
"11007",NA
"11008",NA
"11009",NA
"11010",NA
"11011",4
"11012",4
"11013",1
"11014",NA
"11015",NA
"11016",NA
"11017",NA
"11018",NA
"11019",NA
"11020",32
"11021",32
"11022",32
"11023",32
"11024",32
"11025",32
"11026",32
"11027",32
"11028",32
"11029",32
"11030",1
"11031",10
"11032",10
"11033",0.166666666666888
"11034",NA
"11035",NA
"11036",NA
"11037",NA
"11038",NA
"11039",NA
"11040",NA
"11041",28
"11042",3
"11043",0
"11044",0
"11045",0
"11046",0
"11047",0
"11048",26
"11049",3
"11050",12
"11051",10
"11052",0
"11053",3
"11054",10
"11055",12
"11056",12
"11057",12
"11058",12
"11059",12
"11060",12
"11061",12
"11062",12
"11063",22
"11064",31.1411519999599
"11065",12
"11066",12
"11067",12
"11068",12
"11069",3
"11070",28
"11071",10
"11072",7
"11073",25.5
"11074",22
"11075",12
"11076",15.5600000000013
"11077",7
"11078",12
"11079",12
"11080",0
"11081",NA
"11082",NA
"11083",27
"11084",10
"11085",1
"11086",1
"11087",1
"11088",1
"11089",1
"11090",1
"11091",1
"11092",1
"11093",1
"11094",1
"11095",1
"11096",1
"11097",1
"11098",1
"11099",1
"11100",9
"11101",9
"11102",9
"11103",9
"11104",9
"11105",10
"11106",9
"11107",2
"11108",10
"11109",9
"11110",10
"11111",1
"11112",1
"11113",2
"11114",1
"11115",10
"11116",2
"11117",10
"11118",9
"11119",9
"11120",6.49999999999934
"11121",6.49999999999934
"11122",6.49999999999934
"11123",10
"11124",10
"11125",10
"11126",10
"11127",15
"11128",10
"11129",2
"11130",5.41068800000385
"11131",35
"11132",9
"11133",9
"11134",9.65645760000315
"11135",2
"11136",35
"11137",9
"11138",1
"11139",7.65775094038351
"11140",4
"11141",13
"11142",5.70437666666594
"11143",10
"11144",8.6666666666649
"11145",8.6666666666649
"11146",9
"11147",9
"11148",9
"11149",9
"11150",9
"11151",9
"11152",9
"11153",10
"11154",10
"11155",10
"11156",10
"11157",10
"11158",10
"11159",1
"11160",1
"11161",1
"11162",7.75000000000033
"11163",2.24999999999967
"11164",35
"11165",35
"11166",1
"11167",1
"11168",1
"11169",1
"11170",1
"11171",1
"11172",10
"11173",10
"11174",10
"11175",7
"11176",7
"11177",7
"11178",7
"11179",7
"11180",7
"11181",7
"11182",7
"11183",7
"11184",7
"11185",7
"11186",7
"11187",7
"11188",7
"11189",7
"11190",7
"11191",7
"11192",7
"11193",7
"11194",7
"11195",7
"11196",7
"11197",7
"11198",7
"11199",7
"11200",7
"11201",7
"11202",7
"11203",7
"11204",7
"11205",7
"11206",7
"11207",7
"11208",7
"11209",7
"11210",7
"11211",7
"11212",7
"11213",7
"11214",7
"11215",7
"11216",7
"11217",7
"11218",7
"11219",7
"11220",7
"11221",7
"11222",7
"11223",7
"11224",7
"11225",7
"11226",7
"11227",7
"11228",7
"11229",7
"11230",7
"11231",7
"11232",7
"11233",7
"11234",7
"11235",7
"11236",7
"11237",7
"11238",7
"11239",7
"11240",7
"11241",7
"11242",7
"11243",7
"11244",7
"11245",7
"11246",7
"11247",7
"11248",7
"11249",7
"11250",7
"11251",7
"11252",7
"11253",7
"11254",7
"11255",7
"11256",7
"11257",7
"11258",7
"11259",7
"11260",7
"11261",7
"11262",7
"11263",7
"11264",7
"11265",7
"11266",7
"11267",7
"11268",7
"11269",7
"11270",7
"11271",7
"11272",1
"11273",1
"11274",1
"11275",1
"11276",31
"11277",31
"11278",31
"11279",1
"11280",1
"11281",1
"11282",1
"11283",1
"11284",1
"11285",1
"11286",3
"11287",3
"11288",3
"11289",3
"11290",9
"11291",9
"11292",9
"11293",9
"11294",9
"11295",4
"11296",4
"11297",4
"11298",4
"11299",4
"11300",4
"11301",4
"11302",4
"11303",4
"11304",4
"11305",4
"11306",7.50000000000066
"11307",10
"11308",10
"11309",10
"11310",2
"11311",2
"11312",2
"11313",2
"11314",2
"11315",2
"11316",2
"11317",2
"11318",2
"11319",2
"11320",2
"11321",2
"11322",2
"11323",2
"11324",2
"11325",1
"11326",2
"11327",2
"11328",2
"11329",2
"11330",2
"11331",2
"11332",2
"11333",2
"11334",4
"11335",4
"11336",4
"11337",2
"11338",1
"11339",1
"11340",10
"11341",3
"11342",3
"11343",3
"11344",3
"11345",3
"11346",3
"11347",3
"11348",3
"11349",3
"11350",3
"11351",3
"11352",3
"11353",3
"11354",3
"11355",3
"11356",3
"11357",3
"11358",3
"11359",3
"11360",3
"11361",3
"11362",3
"11363",3
"11364",3
"11365",3
"11366",3
"11367",3
"11368",3
"11369",3
"11370",3
"11371",3
"11372",3
"11373",3
"11374",3
"11375",3
"11376",3
"11377",3
"11378",3
"11379",3
"11380",3
"11381",3
"11382",3
"11383",3
"11384",3
"11385",3
"11386",3
"11387",3
"11388",3
"11389",3
"11390",3
"11391",3
"11392",3
"11393",3
"11394",3
"11395",3
"11396",3
"11397",3
"11398",3
"11399",3
"11400",3
"11401",3
"11402",3
"11403",3
"11404",0.416666666666556
"11405",0.416666666666556
"11406",0.416666666666556
"11407",0.416666666666556
"11408",0.416666666666556
"11409",0.416666666666556
"11410",0
"11411",1
"11412",1
"11413",1
"11414",1
"11415",1
"11416",1
"11417",1
"11418",1
"11419",1
"11420",1
"11421",1
"11422",1
"11423",1
"11424",1
"11425",1
"11426",1
"11427",10
"11428",10
"11429",10
"11430",10
"11431",10
"11432",10
"11433",10
"11434",1
"11435",1
"11436",4
"11437",5
"11438",5
"11439",5
"11440",5
"11441",5
"11442",5
"11443",NA
"11444",NA
"11445",NA
"11446",NA
"11447",NA
"11448",NA
"11449",NA
"11450",4
"11451",4
"11452",4
"11453",5
"11454",1
"11455",1
"11456",1
"11457",1
"11458",35
"11459",35
"11460",35
"11461",10
"11462",10
"11463",10
"11464",10
"11465",1
"11466",1
"11467",1
"11468",1
"11469",1
"11470",1
"11471",1
"11472",1
"11473",1
"11474",1
"11475",1
"11476",1
"11477",1
"11478",1
"11479",1
"11480",0
"11481",0
"11482",0
"11483",0
"11484",0
"11485",0
"11486",9
"11487",9
"11488",9
"11489",0.75
"11490",9
"11491",9
"11492",9
"11493",9
"11494",3
"11495",3
"11496",1
"11497",1
"11498",1
"11499",1
"11500",1
"11501",1
"11502",1
"11503",1
"11504",21
"11505",2
"11506",2
"11507",2
"11508",9
"11509",1
"11510",1
"11511",1
"11512",1
"11513",1
"11514",1
"11515",1
"11516",1
"11517",1
"11518",1
"11519",1
"11520",1
"11521",1
"11522",1
"11523",1
"11524",1
"11525",1
"11526",1
"11527",1
"11528",1
"11529",1
"11530",1
"11531",1
"11532",1
"11533",1
"11534",1
"11535",1
"11536",1
"11537",1
"11538",1
"11539",1
"11540",2
"11541",2
"11542",2
"11543",2
"11544",2
"11545",2
"11546",2
"11547",2
"11548",2
"11549",2
"11550",2
"11551",2
"11552",2
"11553",2
"11554",2
"11555",2
"11556",2
"11557",2
"11558",2
"11559",2
"11560",2
"11561",2
"11562",2
"11563",2
"11564",2
"11565",2
"11566",10
"11567",10
"11568",10
"11569",1
"11570",1
"11571",1
"11572",1
"11573",1
"11574",1
"11575",1
"11576",1
"11577",2
"11578",2
"11579",2
"11580",2
"11581",2
"11582",1
"11583",0
"11584",1
"11585",16
"11586",16
"11587",16
"11588",16
"11589",16
"11590",16
"11591",1
"11592",1
"11593",1
"11594",14
"11595",13.8166666666639
"11596",13.8166666666639
"11597",1
"11598",1
"11599",1
"11600",1
"11601",1
"11602",1
"11603",1
"11604",1
"11605",1
"11606",1
"11607",1
"11608",1
"11609",1
"11610",1
"11611",1
"11612",1
"11613",1
"11614",1
"11615",1
"11616",1
"11617",1
"11618",1
"11619",1
"11620",1
"11621",1
"11622",1
"11623",1
"11624",1
"11625",1
"11626",1
"11627",1
"11628",1
"11629",1
"11630",1
"11631",1
"11632",1
"11633",1
"11634",1
"11635",1
"11636",1
"11637",1
"11638",1
"11639",1
"11640",1
"11641",1
"11642",1
"11643",1
"11644",1
"11645",1
"11646",1
"11647",1
"11648",1
"11649",1
"11650",1
"11651",1
"11652",1
"11653",21
"11654",21
"11655",10
"11656",10
"11657",10
"11658",2
"11659",9
"11660",0
"11661",4
"11662",4
"11663",4
"11664",4
"11665",4
"11666",4
"11667",4
"11668",4
"11669",4
"11670",4
"11671",1
"11672",1
"11673",1
"11674",1
"11675",1
"11676",1
"11677",1
"11678",1
"11679",1
"11680",1.50000000000066
"11681",1
"11682",1
"11683",1
"11684",3
"11685",3
"11686",3
"11687",7.50000000000066
"11688",1
"11689",1
"11690",1
"11691",1
"11692",1
"11693",1
"11694",1
"11695",1
"11696",1
"11697",1
"11698",1
"11699",1
"11700",1
"11701",1
"11702",1
"11703",1
"11704",1
"11705",1
"11706",1
"11707",1
"11708",1
"11709",1
"11710",1
"11711",1
"11712",1
"11713",1
"11714",1
"11715",1
"11716",1
"11717",1
"11718",1
"11719",3
"11720",3
"11721",2
"11722",2
"11723",2
"11724",2
"11725",2
"11726",2
"11727",3
"11728",3
"11729",3
"11730",3
"11731",3
"11732",3
"11733",3
"11734",3
"11735",3
"11736",3
"11737",3
"11738",1
"11739",1
"11740",1
"11741",1
"11742",1
"11743",1
"11744",1
"11745",1
"11746",NA
"11747",NA
"11748",NA
"11749",NA
"11750",NA
"11751",NA
"11752",NA
"11753",NA
"11754",2
"11755",4
"11756",4
"11757",4
"11758",4
"11759",4
"11760",4
"11761",4
"11762",NA
"11763",NA
"11764",NA
"11765",NA
"11766",NA
"11767",NA
"11768",NA
"11769",NA
"11770",NA
"11771",NA
"11772",NA
"11773",NA
"11774",NA
"11775",2.94256559999978
"11776",4
"11777",2
"11778",1
"11779",0
"11780",1
"11781",4
"11782",4
"11783",1
"11784",NA
"11785",4
"11786",2.41489669508152
"11787",21
"11788",1
"11789",1
"11790",1
"11791",1
"11792",1
"11793",1
"11794",0
"11795",12
"11796",2
"11797",5
"11798",1
"11799",5
"11800",1
"11801",NA
"11802",9
"11803",4
"11804",NA
"11805",NA
"11806",0.900000000001705
"11807",0.900000000001705
"11808",0.900000000001705
"11809",0.900000000001705
"11810",10
"11811",10
"11812",10
"11813",10
"11814",10
"11815",10
"11816",2.74000000000369
"11817",2.74000000000369
"11818",NA
"11819",NA
"11820",NA
"11821",NA
"11822",NA
"11823",NA
"11824",NA
"11825",NA
"11826",NA
"11827",NA
"11828",NA
"11829",NA
"11830",NA
"11831",NA
"11832",NA
"11833",NA
"11834",NA
"11835",NA
"11836",NA
"11837",NA
"11838",NA
"11839",NA
"11840",NA
"11841",NA
"11842",NA
"11843",NA
"11844",NA
"11845",NA
"11846",NA
"11847",NA
"11848",NA
"11849",NA
"11850",NA
"11851",8
"11852",8
"11853",8
"11854",8
"11855",8
"11856",8
"11857",8
"11858",8
"11859",8
"11860",8
"11861",8
"11862",8
"11863",8
"11864",1
"11865",1
"11866",1
"11867",1
"11868",1
"11869",1
"11870",1
"11871",1
"11872",9.81664656159951
"11873",9
"11874",3
"11875",3.03382307908861
"11876",1
"11877",9
"11878",7
"11879",1
"11880",NA
"11881",1
"11882",0
"11883",14
"11884",9
"11885",1
"11886",1
"11887",3
"11888",0
"11889",NA
"11890",4
"11891",0
"11892",7
"11893",0
"11894",9.11468586613729
"11895",7
"11896",2
"11897",2
"11898",1
"11899",0
"11900",1
"11901",5
"11902",21
"11903",1
"11904",5
"11905",2
"11906",1.22855599999862
"11907",2
"11908",2
"11909",1
"11910",10
"11911",2
"11912",0
"11913",0
"11914",8
"11915",NA
"11916",4
"11917",1
"11918",1
"11919",1
"11920",1
"11921",4.62642996207097
"11922",4
"11923",NA
"11924",5
"11925",1
"11926",4
"11927",5
"11928",1
"11929",10
"11930",2
"11931",NA
"11932",4
"11933",NA
"11934",1
"11935",1
"11936",5
"11937",2
"11938",4
"11939",2
"11940",2.20124506666755
"11941",2
"11942",2
"11943",2
"11944",2
"11945",2
"11946",2
"11947",8
"11948",8
"11949",8
"11950",8
"11951",8
"11952",8
"11953",4
"11954",7.57929757154805
"11955",0
"11956",3
"11957",4
"11958",4
"11959",2
"11960",2
"11961",1
"11962",0.091827466667
"11963",11
"11964",NA
"11965",10
"11966",NA
"11967",5
"11968",1
"11969",1
"11970",8
"11971",4
"11972",10
"11973",9
"11974",1
"11975",NA
"11976",35
"11977",47
"11978",4
"11979",5
"11980",2
"11981",2
"11982",2
"11983",2
"11984",2
"11985",2
"11986",4
"11987",5
"11988",0
"11989",2
"11990",4
"11991",1
"11992",1
"11993",14
"11994",1
"11995",14
"11996",2
"11997",0.916670705908134
"11998",5
"11999",1
"12000",4
"12001",2
"12002",4
"12003",3
"12004",1.22121184502836
"12005",3
"12006",1
"12007",0
"12008",5
"12009",4
"12010",1
"12011",2
"12012",3.25100586667007
"12013",1
"12014",1
"12015",NA
"12016",2
"12017",1
"12018",0
"12019",0.468191323797263
"12020",2
"12021",8.87555409615812
"12022",1
"12023",1
"12024",14
"12025",1
"12026",1
"12027",NA
"12028",3
"12029",10
"12030",1
"12031",10
"12032",1.48999999999883
"12033",1.48999999999883
"12034",1.48999999999883
"12035",1.48999999999883
"12036",1.48999999999883
"12037",1
"12038",1
"12039",5
"12040",1
"12041",4
"12042",4
"12043",4
"12044",1
"12045",NA
"12046",2
"12047",4
"12048",10
"12049",9
"12050",NA
"12051",4
"12052",3
"12053",1
"12054",14
"12055",4
"12056",0
"12057",1
"12058",1
"12059",0
"12060",1
"12061",5
"12062",1.8296904121872
"12063",0
"12064",1
"12065",1
"12066",9
"12067",1
"12068",0
"12069",1
"12070",1
"12071",1
"12072",9
"12073",1
"12074",4
"12075",5
"12076",1
"12077",1
"12078",2
"12079",4
"12080",14
"12081",1
"12082",NA
"12083",8
"12084",1
"12085",1
"12086",1
"12087",1
"12088",1
"12089",9
"12090",10
"12091",13.8434296917339
"12092",5
"12093",1
"12094",1
"12095",1
"12096",9
"12097",9
"12098",1
"12099",NA
"12100",1
"12101",12.2069487999951
"12102",2
"12103",1
"12104",1
"12105",1.03417050001637
"12106",1
"12107",4
"12108",9
"12109",4
"12110",4
"12111",0
"12112",5
"12113",1
"12114",1
"12115",1
"12116",2
"12117",2
"12118",2
"12119",2
"12120",2
"12121",2
"12122",2
"12123",2
"12124",2
"12125",2
"12126",29.833333333347
"12127",29.833333333347
"12128",29.833333333347
"12129",29.833333333347
"12130",29.833333333347
"12131",29.833333333347
"12132",9
"12133",1
"12134",1
"12135",1
"12136",9
"12137",9
"12138",1
"12139",1
"12140",1
"12141",1
"12142",1
"12143",1
"12144",1
"12145",1
"12146",1
"12147",1
"12148",1
"12149",1
"12150",1
"12151",1
"12152",1
"12153",1
"12154",1
"12155",1
"12156",1
"12157",1
"12158",1
"12159",1
"12160",1
"12161",1
"12162",1
"12163",1
"12164",1
"12165",1
"12166",1
"12167",1
"12168",1
"12169",1
"12170",1
"12171",1
"12172",1
"12173",1
"12174",1
"12175",1
"12176",1
"12177",1
"12178",1
"12179",1
"12180",1
"12181",1
"12182",1
"12183",1
"12184",1
"12185",1
"12186",1
"12187",1
"12188",1
"12189",1
"12190",1
"12191",1
"12192",1
"12193",1
"12194",10
"12195",10
"12196",10
"12197",4
"12198",4
"12199",4
"12200",4
"12201",4
"12202",4
"12203",4
"12204",1
"12205",2
"12206",2
"12207",1
"12208",9
"12209",4
"12210",3
"12211",1
"12212",3.71595235321811
"12213",1
"12214",4
"12215",1
"12216",NA
"12217",14
"12218",NA
"12219",1
"12220",NA
"12221",2
"12222",1
"12223",1
"12224",2
"12225",2
"12226",2
"12227",2
"12228",2
"12229",2
"12230",2
"12231",2
"12232",2
"12233",2
"12234",1
"12235",7
"12236",4
"12237",1
"12238",5
"12239",14
"12240",10
"12241",4
"12242",10
"12243",NA
"12244",1
"12245",0
"12246",1.24995345012384
"12247",1
"12248",1
"12249",0
"12250",1
"12251",NA
"12252",1
"12253",1
"12254",NA
"12255",NA
"12256",NA
"12257",NA
"12258",NA
"12259",NA
"12260",6
"12261",0
"12262",1.82711506464141
"12263",9
"12264",21
"12265",3
"12266",2
"12267",2
"12268",2
"12269",2
"12270",2
"12271",2
"12272",2
"12273",2
"12274",2
"12275",2
"12276",2
"12277",2
"12278",2
"12279",2
"12280",1
"12281",1
"12282",1
"12283",1
"12284",4
"12285",35
"12286",0
"12287",1
"12288",9
"12289",10
"12290",9
"12291",4
"12292",2
"12293",9
"12294",3
"12295",3
"12296",4
"12297",10
"12298",9
"12299",1.24400633292235
"12300",5
"12301",1
"12302",9
"12303",NA
"12304",0
"12305",3
"12306",14
"12307",4
"12308",4
"12309",3
"12310",10
"12311",9
"12312",NA
"12313",1
"12314",NA
"12315",1
"12316",NA
"12317",21
"12318",0
"12319",1
"12320",1
"12321",1
"12322",9
"12323",2
"12324",3
"12325",3
"12326",3
"12327",3
"12328",3
"12329",3
"12330",3
"12331",3
"12332",3
"12333",3
"12334",3
"12335",2
"12336",12
"12337",2
"12338",1
"12339",1
"12340",4
"12341",8
"12342",4
"12343",4
"12344",3
"12345",10
"12346",22
"12347",25
"12348",4
"12349",1
"12350",NA
"12351",1
"12352",10
"12353",9
"12354",35
"12355",4.30871013333371
"12356",NA
"12357",5
"12358",1
"12359",NA
"12360",35
"12361",2
"12362",NA
"12363",NA
"12364",NA
"12365",0
"12366",1
"12367",1
"12368",1
"12369",1
"12370",9
"12371",1
"12372",4
"12373",4
"12374",4
"12375",4
"12376",4
"12377",4
"12378",4
"12379",4
"12380",4
"12381",4
"12382",4
"12383",4
"12384",3.3725880000013
"12385",3.61826573048738
"12386",5
"12387",1
"12388",4
"12389",4
"12390",0.899298399999551
"12391",1
"12392",1
"12393",14
"12394",35
"12395",10
"12396",4
"12397",1
"12398",2
"12399",5
"12400",10
"12401",12
"12402",31
"12403",0
"12404",1
"12405",0
"12406",1
"12407",31
"12408",1
"12409",NA
"12410",3.91000000000153
"12411",3.91000000000153
"12412",3.91000000000153
"12413",3.91000000000153
"12414",3.91000000000153
"12415",3.91000000000153
"12416",3.91000000000153
"12417",3.91000000000153
"12418",3.91000000000153
"12419",2
"12420",2
"12421",2
"12422",2
"12423",12
"12424",12.39494399995
"12425",1
"12426",2
"12427",3
"12428",2
"12429",21
"12430",0
"12431",28
"12432",4
"12433",0
"12434",1
"12435",1
"12436",5
"12437",20
"12438",1
"12439",0.894260266666496
"12440",26.6155306032231
"12441",7
"12442",8
"12443",1
"12444",1
"12445",8
"12446",3
"12447",1
"12448",1
"12449",NA
"12450",4.67314639999966
"12451",NA
"12452",4
"12453",1
"12454",5
"12455",1
"12456",NA
"12457",4
"12458",4
"12459",3
"12460",NA
"12461",9.29873519999719
"12462",28
"12463",7
"12464",10
"12465",4
"12466",1
"12467",10
"12468",1
"12469",8
"12470",8
"12471",0
"12472",1
"12473",4
"12474",3
"12475",9
"12476",0
"12477",NA
"12478",2
"12479",3
"12480",NA
"12481",1
"12482",35
"12483",2
"12484",11
"12485",0
"12486",4
"12487",1
"12488",1
"12489",10
"12490",2
"12491",10
"12492",9
"12493",4
"12494",4
"12495",5
"12496",2.3
"12497",3
"12498",10
"12499",2
"12500",14
"12501",1
"12502",10
"12503",1
"12504",4
"12505",1
"12506",0
"12507",3
"12508",1
"12509",10
"12510",5
"12511",4
"12512",4
"12513",9
"12514",9
"12515",0
"12516",12
"12517",28
"12518",1
"12519",1
"12520",1
"12521",2
"12522",2
"12523",2
"12524",2
"12525",2
"12526",2
"12527",8
"12528",8
"12529",8
"12530",8
"12531",8
"12532",8
"12533",2
"12534",2
"12535",2
"12536",1
"12537",4
"12538",4
"12539",5
"12540",9
"12541",1
"12542",5
"12543",5
"12544",2
"12545",1
"12546",2
"12547",23
"12548",3
"12549",1
"12550",1
"12551",1
"12552",0
"12553",9
"12554",4.93380468798104
"12555",10
"12556",0
"12557",1
"12558",NA
"12559",5
"12560",3
"12561",2
"12562",1
"12563",9
"12564",0
"12565",4
"12566",2
"12567",2.02415753241439
"12568",2
"12569",1
"12570",1
"12571",1.26880045011105
"12572",1
"12573",2
"12574",2
"12575",2
"12576",2
"12577",2
"12578",2
"12579",2
"12580",2
"12581",2
"12582",1
"12583",9
"12584",9
"12585",4
"12586",0
"12587",2
"12588",2
"12589",2
"12590",2
"12591",2
"12592",2
"12593",1
"12594",7
"12595",1
"12596",NA
"12597",4
"12598",18
"12599",20.5239418666707
"12600",10
"12601",NA
"12602",1
"12603",4
"12604",1
"12605",0
"12606",3
"12607",4
"12608",16.6782933333303
"12609",10
"12610",2
"12611",1.98426400000083
"12612",4
"12613",1
"12614",1
"12615",7
"12616",10
"12617",10
"12618",10
"12619",10
"12620",10
"12621",1
"12622",1
"12623",1
"12624",1
"12625",1
"12626",1
"12627",1
"12628",1
"12629",1
"12630",1
"12631",7
"12632",3
"12633",NA
"12634",5
"12635",1
"12636",5
"12637",NA
"12638",9.71411023587111
"12639",2
"12640",10
"12641",10
"12642",0
"12643",1
"12644",1
"12645",1
"12646",2
"12647",4
"12648",1
"12649",2
"12650",1
"12651",1
"12652",0.382259333333351
"12653",4
"12654",5
"12655",0
"12656",1
"12657",1.25053779834328
"12658",9
"12659",NA
"12660",8
"12661",1
"12662",35
"12663",9
"12664",1
"12665",8
"12666",1
"12667",4
"12668",3
"12669",1
"12670",1
"12671",2
"12672",2
"12673",3
"12674",1
"12675",1
"12676",2
"12677",5
"12678",0
"12679",2
"12680",4
"12681",2
"12682",5
"12683",4.85389440000006
"12684",10
"12685",2.55781537976763
"12686",0
"12687",1.49159373333337
"12688",8
"12689",2
"12690",1
"12691",2
"12692",2
"12693",2.68598920000016
"12694",19.7598519999911
"12695",0
"12696",2
"12697",9
"12698",2
"12699",4
"12700",2
"12701",2
"12702",2
"12703",1.37741704225602
"12704",2
"12705",1
"12706",4
"12707",2
"12708",4
"12709",8
"12710",2
"12711",0
"12712",1.96950024933539
"12713",4
"12714",2
"12715",1
"12716",4
"12717",4
"12718",1
"12719",1
"12720",3
"12721",1
"12722",0
"12723",0
"12724",3
"12725",0.260427250890638
"12726",1
"12727",2
"12728",4
"12729",2
"12730",2
"12731",2
"12732",1
"12733",1
"12734",0
"12735",4
"12736",1
"12737",9
"12738",5
"12739",1
"12740",5
"12741",1
"12742",2
"12743",3
"12744",10
"12745",8
"12746",4
"12747",5
"12748",4
"12749",1
"12750",5
"12751",2
"12752",4
"12753",2.76321378407175
"12754",2
"12755",1
"12756",1
"12757",1
"12758",0
"12759",5
"12760",2
"12761",1
"12762",1
"12763",2
"12764",4
"12765",2
"12766",9
"12767",3
"12768",1
"12769",NA
"12770",1.40673265219922
"12771",9
"12772",2
"12773",2
"12774",4
"12775",4
"12776",0
"12777",1
"12778",1
"12779",3
"12780",2
"12781",8
"12782",10
"12783",1.0945952863589
"12784",1
"12785",0.915906666665443
"12786",9
"12787",9
"12788",2
"12789",3
"12790",1
"12791",1
"12792",3.07932400000053
"12793",2
"12794",4
"12795",1
"12796",2
"12797",4
"12798",0
"12799",0
"12800",4
"12801",2
"12802",1
"12803",3
"12804",8
"12805",8
"12806",3
"12807",9
"12808",1
"12809",2
"12810",1
"12811",9
"12812",2
"12813",1
"12814",2
"12815",3
"12816",3
"12817",10
"12818",1
"12819",0
"12820",1.80772560000039
"12821",1
"12822",3.91404280000658
"12823",1
"12824",4
"12825",1
"12826",1
"12827",1
"12828",1
"12829",4
"12830",4
"12831",2
"12832",5
"12833",2
"12834",0.995248438949112
"12835",4
"12836",4
"12837",1
"12838",4
"12839",4
"12840",2
"12841",4.4180570666663
"12842",2
"12843",4.99498872063994
"12844",10
"12845",10
"12846",9
"12847",5.74978231441538
"12848",4
"12849",10
"12850",3
"12851",9
"12852",1.22935161064272
"12853",10.4557743999957
"12854",26
"12855",9.1123920657067
"12856",10
"12857",25
"12858",5
"12859",3
"12860",28
"12861",5
"12862",9
"12863",10
"12864",28
"12865",10
"12866",9
"12867",2
"12868",10
"12869",3
"12870",9
"12871",10
"12872",1
"12873",5
"12874",8
"12875",1
"12876",10
"12877",10
"12878",9
"12879",26.431496623324
"12880",2
"12881",5
"12882",9
"12883",34
"12884",9
"12885",1
"12886",9
"12887",9
"12888",4
"12889",1
"12890",21
"12891",20.6420979999868
"12892",28
"12893",4
"12894",9
"12895",1
"12896",2
"12897",10
"12898",7
"12899",5
"12900",8
"12901",5
"12902",4
"12903",10
"12904",10
"12905",9
"12906",9
"12907",10
"12908",4
"12909",1
"12910",1
"12911",25
"12912",1
"12913",10
"12914",4
"12915",1
"12916",10
"12917",25
"12918",28
"12919",6.36272432957172
"12920",3
"12921",9
"12922",4
"12923",1
"12924",9
"12925",28
"12926",7
"12927",4
"12928",10
"12929",4
"12930",2
"12931",0
"12932",NA
"12933",3
"12934",NA
"12935",5
"12936",NA
"12937",14
"12938",35
"12939",3
"12940",7
"12941",5
"12942",5
"12943",7
"12944",4
"12945",1
"12946",NA
"12947",3
"12948",5
"12949",NA
"12950",1
"12951",7
"12952",3
"12953",4
"12954",10
"12955",4
"12956",14
"12957",14
"12958",2.0653813333317
"12959",NA
"12960",NA
"12961",5
"12962",12
"12963",NA
"12964",3
"12965",7
"12966",10
"12967",NA
"12968",10
"12969",NA
"12970",4
"12971",10
