"","ppfd"
"16659",42.7757025999987
"16660",42.7757025999987
"16661",42.7757025999987
"16662",44.040362860001
"16663",44.040362860001
"16664",44.040362860001
"16665",44.040362860001
"16666",32.6690564000007
"16667",43.8522785999998
"16668",43.8522785999998
"16669",43.8522785999998
"16670",43.8522785999998
"16671",27.2961945444334
"16672",43.7145820000003
"16673",43.7145820000003
"16674",43.7145820000003
"16675",43.7145820000003
"16676",43.7145820000003
"16677",43.7145820000003
"16678",43.7145820000003
"16679",43.7145820000003
"16680",42.9144294
"16681",42.9144294
"16682",39.2434334199989
"16683",39.2434334199989
"16684",39.2434334199989
"16685",39.2434334199989
"16686",33.0361730999982
"16687",33.0361730999982
"16688",33.0361730999982
"16689",33.0361730999982
"16690",25.6561178000008
"16691",25.6561178000008
"16692",25.6561178000008
"16693",25.6561178000008
"16694",35.7845858799993
"16695",35.7845858799993
"16696",35.7845858799993
"16697",35.7845858799993
"16698",21.8869237
"16699",21.8869237
"16700",21.8869237
"16701",21.8869237
"16702",42.6170381999999
"16703",45.3420141
"16704",45.3420141
"16705",45.3420141
"16706",45.3420141
"16707",31.1996909799997
"16708",31.1996909799997
"16709",31.1996909799997
"16710",31.1996909799997
"16711",42.6454302399998
"16712",42.6454302399998
"16713",39.0286401523545
"16714",45.6763361
"16715",45.6763361
"16716",45.6763361
"16717",45.6763361
"16718",40.6306545
"16719",38.9092039000033
"16720",38.9092039000033
"16721",38.9092039000033
"16722",38.9092039000033
"16723",29.5467836999994
"16724",29.5467836999994
"16725",33.9082715051629
"16726",44.7704095000006
"16727",44.7704095000006
"16728",44.7704095000006
"16729",44.7704095000006
"16730",40.6291007
"16731",40.6291007
"16732",38.592686
"16733",38.592686
"16734",40.2096477999999
"16735",40.2096477999999
"16736",40.2096477999999
"16737",40.2096477999999
"16738",41.08388606
"16739",41.08388606
"16740",40.9696305924053
"16741",33.9516369298402
"16742",33.9516542984
"16743",40.5515194999999
"16744",40.5515194999999
"16745",21.7071147
"16746",21.7071147
"16747",21.7071147
"16748",21.7071147
"16749",45.4510520999995
"16750",45.4510520999995
"16751",45.4510520999995
"16752",45.4510520999995
"16753",35.0462998727068
"16754",44.7258236
"16755",44.7258236
"16756",26.8518042366694
"16757",32.854422699999
"16758",32.854422699999
"16759",32.854422699999
"16760",32.854422699999
"16761",34.5271176399962
"16762",34.5271176399962
"16763",34.5271176399962
"16764",34.5271176399962
"16765",21.0525575716684
"16766",40.0698704000001
"16767",40.0698704000001
"16768",31.331770100002
"16769",31.331770100002
"16770",31.331770100002
"16771",31.331770100002
"16772",46.1153872800011
"16773",46.1153872800011
"16774",46.1153872800011
"16775",46.1153872800011
"16776",24.2969096716617
"16777",42.7599521
"16778",42.7599521
"16779",40.26386522
"16780",40.26386522
"16781",43.066270761601
"16782",24.9788639790069
"16783",39.6317175000004
"16784",39.6317175000004
"16785",36.2361039252114
"16786",42.2266372800004
"16787",42.2266372800004
"16788",42.2266372800004
"16789",42.2266372800004
"16790",39.5550566432787
"16791",39.5550566432787
"16792",35.7897445936775
"16793",28.5924053999993
"16794",28.5924053999993
"16795",28.5924053999993
"16796",28.5924053999993
"16797",47.0175880076203
"16798",43.58680524
"16799",43.58680524
"16800",40.2396452553916
"16801",41.9889629999916
"16802",41.9889629999916
"16803",41.9889629999916
"16804",41.9889629999916
"16805",38.4084580230504
"16806",39.5214374800001
"16807",39.5214374800001
"16808",42.397958519999
"16809",42.397958519999
"16810",42.397958519999
"16811",42.397958519999
"16812",42.4440132199984
"16813",42.4440132199984
"16814",42.4440132199984
"16815",42.4440132199984
"16816",42.4480255599986
"16817",42.4480255599986
"16818",42.4480255599986
"16819",42.4480255599986
"16820",35.4238935492923
"16821",35.42388499292
"16822",41.4389881392009
"16823",42.1154344449221
"16824",37.916434500002
"16825",37.916434500002
"16826",37.916434500002
"16827",37.916434500002
"16828",42.9059684999999
"16829",28.6406959399995
"16830",28.6406959399995
"16831",28.6406959399995
"16832",28.6406959399995
"16833",40.5905498
"16834",39.0579950400001
"16835",39.0579950400001
"16836",34.7824164999995
"16837",34.7824164999995
"16838",40.7823345440967
"16839",37.248111619786
"16840",37.248111619786
"16841",37.248111619786
"16842",37.2481519123632
"16843",37.2481519123632
"16844",37.2481519123632
"16845",37.3320059088144
"16846",38.3536149999981
"16847",38.3536149999981
"16848",38.3536149999981
"16849",38.3536149999981
"16850",37.8589609000016
"16851",37.8589609000016
"16852",37.8589609000016
"16853",37.8589609000016
"16854",43.1218020694403
"16855",26.9107885199988
"16856",26.9107885199988
"16857",26.9107885199988
"16858",26.9107885199988
"16859",41.3623803999987
"16860",38.4059658199991
"16861",38.4059658199991
"16862",40.631489200001
"16863",40.631489200001
"16864",39.1796405799999
"16865",39.1796405799999
"16866",39.1796405799999
"16867",39.1796405799999
"16868",43.2862370799998
"16869",43.2862370799998
"16870",43.2862370799998
"16871",43.2862370799998
"16872",50.3677971999992
"16873",50.3677971999992
"16874",50.3677971999992
"16875",50.3677971999992
"16876",26.5757539360451
"16877",35.6454554999995
"16878",35.6454554999995
"16879",35.6454554999995
"16880",35.6454554999995
"16881",36.7459998000031
"16882",36.7459998000031
"16883",36.7459998000031
"16884",36.7459998000031
"16885",40.9400885
"16886",40.9400885
"16887",41.0272078453556
"16888",41.5659447384894
"16889",45.6485870679188
"16890",44.7881909246146
"16891",37.8618371966919
"16892",44.2659345
"16893",44.2659345
"16894",44.2659345
"16895",44.2659345
"16896",35.0615055000037
"16897",35.0615055000037
"16898",35.0615055000037
"16899",35.0615055000037
"16900",42.93020098
"16901",42.93020098
"16902",41.356784
"16903",41.356784
"16904",45.7678079698284
"16905",34.340748
"16906",34.340748
"16907",34.340748
"16908",34.340748
"16909",40.9307269400014
"16910",40.9307269400014
"16911",40.9307269400014
"16912",40.9307269400014
"16913",41.5455792000006
"16914",41.5455792000006
"16915",45.4315905
"16916",45.4315905
"16917",45.4315905
"16918",45.4315905
"16919",43.4212606000001
"16920",43.4212606000001
"16921",43.4212606000001
"16922",43.4212606000001
"16923",27.13023506
"16924",27.13023506
"16925",27.13023506
"16926",27.13023506
"16927",23.2615862000008
"16928",23.2615862000008
"16929",23.2615862000008
"16930",23.2615862000008
"16931",30.8216637552081
"16932",36.0433177403991
"16933",25.3650795
"16934",25.3650795
"16935",25.3650795
"16936",25.3650795
"16937",43.4679902000006
"16938",43.4679902000006
"16939",43.4679902000006
"16940",43.4679902000006
"16941",32.6612904600003
"16942",32.6612904600003
"16943",32.6612904600003
"16944",32.6612904600003
"16945",41.34882188
"16946",41.34882188
"16947",40.7337312799999
"16948",40.7337312799999
"16949",40.7337312799999
"16950",40.7337312799999
"16951",43.0431075
"16952",43.0431075
"16953",43.0431075
"16954",43.0431075
"16955",38.0688531000006
"16956",38.0688531000006
"16957",38.0688531000006
"16958",38.0688531000006
"16959",38.0688531000006
"16960",38.0688531000006
"16961",29.9906792
"16962",29.9906792
"16963",29.9906792
"16964",29.9906792
"16965",39.8113520799998
"16966",39.8113520799998
"16967",39.8113520799998
"16968",39.8113520799998
"16969",38.8847871399998
"16970",38.8847871399998
"16971",38.2027125484843
"16972",29.2900588799958
"16973",29.2900588799958
"16974",29.2900588799958
"16975",29.2900588799958
"16976",45.8837548
"16977",45.8837548
"16978",43.5930591999995
"16979",43.5930591999995
"16980",43.5930591999995
"16981",43.5930591999995
"16982",NA
"16983",NA
"16984",NA
"16985",41.2510915999987
"16986",41.2510915999987
"16987",41.2510915999987
"16988",41.2510915999987
"16989",38.7326953546725
"16990",39.3505850999997
"16991",39.3505850999997
"16992",40.8957150486228
"16993",46.3703424
"16994",46.3703424
"16995",42.6170381999999
"16996",41.5455792000006
"16997",41.5455792000006
"16998",39.0639615249363
"16999",40.6306545
"17000",29.5467836999994
"17001",29.5467836999994
"17002",42.9059684999999
"17003",38.0688531000006
"17004",38.0688531000006
"17005",42.0170714799999
"17006",40.1422526600022
"17007",40.1422526600022
"17008",46.04568218
"17009",37.7878017163004
"17010",42.6454302399998
"17011",42.6454302399998
"17012",38.4242721591156
"17013",38.2603130085344
"17014",25.93730936
"17015",25.93730936
"17016",25.93730936
"17017",25.93730936
"17018",25.93730936
"17019",25.93730936
"17020",25.93730936
"17021",25.93730936
"17022",25.93730936
"17023",25.93730936
"17024",25.93730936
"17025",25.93730936
"17026",NA
"17027",NA
"17028",NA
"17029",24.971079
"17030",24.127394978652
"17031",24.127394978652
"17032",NA
"17033",NA
"17034",NA
"17035",NA
"17036",NA
"17037",NA
"17038",NA
"17039",NA
"17040",21.1780475
"17041",21.1780475
"17042",22.6846214999999
"17043",23.6739558508453
"17044",23.6739558508453
"17045",23.6739558508453
"17046",23.694217772068
"17047",23.694217772068
"17048",23.694217772068
"17049",23.694217772068
"17050",23.694217772068
"17051",23.694217772068
"17052",NA
"17053",NA
"17054",23.7214242999998
"17055",NA
"17056",NA
"17057",NA
"17058",22.5202090909091
"17059",22.5202090909091
"17060",23.2144774318674
"17061",23.2144774318674
"17062",23.2144774318674
"17063",23.2144774318674
"17064",23.2144706867399
"17065",23.2144706867399
"17066",23.2144706867399
"17067",23.2144706867399
"17068",23.2144706867399
"17069",23.2144706867399
"17070",NA
"17071",NA
"17072",NA
"17073",NA
"17074",NA
"17075",NA
"17076",NA
"17077",NA
"17078",NA
"17079",22.5519578186813
"17080",22.5519578186813
"17081",22.5519578186813
"17082",22.5519578186813
"17083",22.5519578186813
"17084",22.427828
"17085",24.1302447482879
"17086",24.1302447482879
"17087",NA
"17088",25.6038275
"17089",24.0120421632076
"17090",24.0120421632076
"17091",NA
"17092",NA
"17093",NA
"17094",NA
"17095",NA
"17096",19.8950631565829
"17097",19.8950631565829
"17098",17.9740231599996
"17099",17.9740231599996
"17100",17.9740231599996
"17101",17.9740231599996
"17102",23.5584612286611
"17103",23.5584612286611
"17104",23.6307572727273
"17105",25.6980107238225
"17106",21.8865850909091
"17107",21.8865850909091
"17108",21.8865850909091
"17109",21.8865850909091
"17110",NA
"17111",21.1661936068662
"17112",23.4973183176774
"17113",21.797190122587
"17114",22.8416485391373
"17115",24.2209481882584
"17116",24.0629185080226
"17117",22.032199522416
"17118",22.0844953885787
"17119",21.3065965829007
"17120",22.614745762662
"17121",20.6172605235703
"17122",20.5471429081265
"17123",21.2626547335999
"17124",21.5877076696729
"17125",23.614470818728
"17126",NA
"17127",NA
"17128",20.8774754629465
"17129",23.8873445715732
"17130",NA
"17131",NA
"17132",NA
"17133",22.9722135620246
"17134",21.7239668635569
"17135",21.0143216733308
"17136",23.1652136614598
"17137",22.8051381037505
"17138",23.513042647866
"17139",NA
"17140",23.2593304492414
"17141",21.5932716054289
"17142",21.1593614862528
"17143",21.8733940020537
"17144",22.3524058580344
"17145",21.4137005073442
"17146",22.9712919813479
"17147",23.0442100316892
"17148",22.1570948563288
"17149",NA
"17150",22.7682037034322
"17151",21.3873712013662
"17152",22.7173249913863
"17153",22.2586861407393
"17154",NA
"17155",21.2331803906948
"17156",21.5197425657991
"17157",22.0520697332489
"17158",24.0167858920993
"17159",23.8195323867898
"17160",23.6491760287042
"17161",23.2762197678105
"17162",NA
"17163",20.4217148020216
"17164",21.8007077374348
"17165",NA
"17166",20.6326329676489
"17167",23.8110528506537
"17168",22.6038480868332
"17169",22.3131580236218
"17170",23.752324494879
"17171",21.6235439029481
"17172",20.26159322855
"17173",22.5546423609013
"17174",23.9409653780349
"17175",21.8814324589596
"17176",23.1523822216797
"17177",22.9417064810874
"17178",23.1830041153331
"17179",22.9819851252931
"17180",23.2450742244272
"17181",22.8561124241525
"17182",22.0787318278067
"17183",24.3744237779231
"17184",NA
"17185",22.5394445622025
"17186",21.8062481192906
"17187",23.8609472386869
"17188",23.2925978639724
"17189",17.2167137411795
"17190",17.2167137411795
"17191",22.8749306761978
"17192",NA
"17193",23.476490001768
"17194",22.701715
"17195",24.3657739001947
"17196",23.8801692368191
"17197",24.3338331823375
"17198",23.7161149549745
"17199",22.5438175550627
"17200",24.4098111788199
"17201",23.4755698684707
"17202",24.0704651440368
"17203",21.4894041915377
"17204",23.3948975780021
"17205",22.5820953931743
"17206",22.4432735850538
"17207",22.5720155617741
"17208",24.0919150085968
"17209",22.4943973416704
"17210",22.4447233017286
"17211",22.8099295048177
"17212",22.4832773520533
"17213",22.6327086343502
"17214",24.2803177331568
"17215",22.8012008749571
"17216",22.5828346711928
"17217",21.7233716522611
"17218",24.3189765441945
"17219",22.5308206206207
"17220",24.149511315258
"17221",22.7927383047144
"17222",22.5441166610384
"17223",24.0836793714839
"17224",22.6466318868396
"17225",21.2173857650562
"17226",22.8914031915058
"17227",24.432043472795
"17228",23.4767606744936
"17229",23.9519724124916
"17230",22.5109601769568
"17231",23.0930874943193
"17232",24.0177619329083
"17233",22.0588507102836
"17234",23.5249243853082
"17235",23.0190741841094
"17236",23.4651502262405
"17237",23.5807975978516
"17238",23.3405775554614
"17239",23.226811005596
"17240",24.0344765657674
"17241",23.5105958024783
"17242",23.5202525978106
"17243",22.7565730634907
"17244",23.1892946958736
"17245",23.8008514113417
"17246",22.7207647543145
"17247",22.9812816684515
"17248",23.1620790448245
"17249",23.4810702746902
"17250",22.5511701373622
"17251",22.4525816345815
"17252",22.7862773288925
"17253",23.3414099601632
"17254",23.9279658854319
"17255",22.9854762954405
"17256",22.5968797724958
"17257",24.731253280379
"17258",21.2843336070931
"17259",22.5417598662176
"17260",23.8774919936551
"17261",22.7843505086331
"17262",23.9453305262014
"17263",22.4221919468516
"17264",23.1223305063215
"17265",23.7392725194413
"17266",19.1179760554311
"17267",22.4455157596692
"17268",23.1838997911921
"17269",23.4790528761608
"17270",22.9748619549094
"17271",23.4523039509482
"17272",23.9645368285283
"17273",23.2057992697119
"17274",22.1220556157937
"17275",22.5824535938789
"17276",23.8029803386042
"17277",22.3641004911753
"17278",23.951064452818
"17279",22.8319089135659
"17280",23.1231663801242
"17281",23.0690433928994
"17282",22.9936620906821
"17283",NA
"17284",24.127394978652
"17285",24.127394978652
"17286",24.127394978652
"17287",23.4494816346068
"17288",22.6417338320369
"17289",20.8518656574028
"17290",NA
"17291",NA
"17292",NA
"17293",NA
"17294",NA
"17295",NA
"17296",22.4072742873997
"17297",NA
"17298",NA
"17299",NA
"17300",NA
"17301",21.0046812408618
"17302",NA
"17303",24.4508734809171
"17304",24.4536856628529
"17305",NA
"17306",NA
"17307",24.3729712626728
"17308",23.4118224763253
"17309",NA
"17310",23.4747451647738
"17311",23.7439224792567
"17312",23.3653050657025
"17313",NA
"17314",NA
"17315",24.360915861144
"17316",NA
"17317",23.048591975125
"17318",23.9257878012742
"17319",NA
"17320",23.7552811532614
"17321",NA
"17322",NA
"17323",24.7009993922937
"17324",23.9243478641766
"17325",23.6392418747659
"17326",23.2034515404596
"17327",23.282629035293
"17328",23.2299888401424
"17329",24.3098739443661
"17330",24.3314694795743
"17331",22.7754226456264
"17332",23.4947987394287
"17333",23.7398204051488
"17334",23.3562446858647
"17335",22.9049614890118
"17336",23.4183340190685
"17337",23.0065992240451
"17338",23.3950649552963
"17339",23.7830802387482
"17340",24.3814785368762
"17341",23.9340375384227
"17342",23.3083230266244
"17343",23.1767014674402
"17344",22.9781649706275
"17345",22.7885324150834
"17346",22.2206624533865
"17347",22.8960973100615
"17348",23.3881798741193
"17349",24.0042690773828
"17350",22.7945854550835
"17351",22.9520390096806
"17352",24.0647495641946
"17353",23.2872573828503
"17354",23.3399134275633
"17355",23.0987222352555
"17356",25.1928942690084
"17357",23.4007301567226
"17358",23.4399063744267
"17359",22.6309704270777
"17360",23.4040736070448
"17361",22.7370184699222
"17362",23.3460294797585
"17363",23.8653243909711
"17364",23.8103753120154
"17365",24.127394978652
"17366",NA
"17367",NA
"17368",NA
"17369",23.4494816346068
"17370",NA
"17371",NA
"17372",NA
"17373",NA
"17374",20.8518656574028
"17375",20.8518656574028
"17376",NA
"17377",NA
"17378",23.0502191571757
"17379",21.8840792285819
"17380",22.2930309384687
"17381",23.7184160588994
"17382",22.0780920140018
"17383",22.0156969807538
"17384",20.2055622905711
"17385",23.1941295136617
"17386",22.8525219957937
"17387",22.2526149604196
"17388",23.0146638048278
