"","tc"
"6962",NA
"6963",22.3674583083172
"6964",9.41621140823521
"6965",NA
"6966",14.312657961501
"6967",NA
"6968",NA
"6969",20.8735802170134
"6970",15.1299911497642
"6971",NA
"6972",22.2269757959071
"6973",NA
"6974",NA
"6975",12.9014638805132
"6976",7.03136129054029
"6977",7.53758563186397
"6978",NA
"6979",17.6975752239565
"6980",13.3765391855612
"6981",16.8459508396747
"6982",16.9953548076525
"6983",NA
"6984",NA
"6985",16.5161617271343
"6986",13.9349072591537
"6987",16.3671787016406
"6988",9.57775722388117
"6989",12.7564414003141
"6990",NA
"6991",15.3957405375867
"6992",14.312657961501
"6993",14.5509488099019
"6994",NA
"6995",24.2651332049171
"6996",15.5252990374114
"6997",18.9754634901336
"6998",18.9677383033401
"6999",22.7615015600063
"7000",22.1192866360333
"7001",NA
"7002",22.2269757959071
"7003",20.8735802170134
"7004",19.4391119511199
"7005",19.4529687693881
"7006",14.0831718256937
"7007",19.4988821212891
"7008",NA
"7009",NA
"7010",NA
"7011",NA
"7012",NA
"7013",NA
"7014",NA
"7015",NA
"7016",NA
"7017",NA
"7018",NA
"7019",NA
"7020",NA
"7021",NA
"7022",NA
"7023",14.312657961501
"7024",14.312657961501
"7025",14.312657961501
"7026",14.312657961501
"7027",14.312657961501
"7028",14.312657961501
"7029",14.312657961501
"7030",14.312657961501
"7031",14.312657961501
"7032",14.312657961501
"7033",14.312657961501
"7034",14.312657961501
"7035",14.0831718256937
"7036",14.0831718256937
"7037",14.0831718256937
"7038",NA
"7039",NA
"7040",NA
"7041",NA
"7042",NA
"7043",NA
"7044",15.1299911497642
"7045",NA
"7046",NA
"7047",21.4553748804384
"7048",NA
"7049",NA
"7050",NA
"7051",NA
"7052",12.6767238251574
"7053",9.57775722388117
"7054",14.312657961501
"7055",16.9053093252939
"7056",14.312657961501
"7057",15.2239689258821
"7058",12.1666960129839
"7059",NA
"7060",13.6884694059933
"7061",13.9937010580733
"7062",NA
"7063",13.9937010580733
"7064",20.3344183325502
"7065",20.0902186595973
"7066",NA
"7067",NA
"7068",NA
"7069",9.57775722388117
"7070",NA
"7071",19.4931143773504
"7072",19.5449936258129
"7073",19.5384999457079
"7074",NA
"7075",11.233817766862
"7076",NA
"7077",NA
"7078",19.0578630609539
"7079",14.2082763789235
"7080",14.1225479496728
"7081",14.3998069840491
"7082",14.4111496503056
"7083",NA
"7084",18.2269687366118
"7085",NA
"7086",13.7800479753599
"7087",NA
"7088",17.3124270719122
"7089",NA
"7090",20.8735785682172
"7091",14.7186614012676
"7092",11.4340678580825
"7093",NA
"7094",11.233817766862
"7095",NA
"7096",NA
"7097",10.495693349441
"7098",NA
"7099",NA
"7100",16.6498922862228
"7101",15.2239689258821
"7102",17.1053184762249
"7103",17.3074024146061
"7104",NA
"7105",NA
"7106",NA
"7107",NA
"7108",19.5752550610386
"7109",19.6237511615352
"7110",NA
"7111",16.0490023198981
"7112",13.2782970001808
"7113",12.5474729312145
"7114",NA
"7115",15.2029333878785
"7116",NA
"7117",15.5164229322392
"7118",15.8015465340817
"7119",15.4875411205798
"7120",15.0172521152238
"7121",17.4827802334918
"7122",14.1552435809822
"7123",15.8295909383836
"7124",NA
"7125",14.2184061270705
"7126",14.1099504773311
"7127",18.7190856998452
"7128",17.6024062647884
"7129",17.2779557858496
"7130",16.6525614025449
"7131",13.2868759411942
"7132",16.2251023199664
"7133",15.5659118726652
"7134",12.8565367400233
"7135",16.6091436081107
"7136",16.9075696322333
"7137",16.5214611702504
"7138",17.1021113884712
"7139",13.3287702025207
"7140",NA
"7141",15.449378761082
"7142",16.1211856505448
"7143",14.7786745211372
"7144",16.6358508369958
"7145",15.0529406611816
"7146",18.7223063474802
"7147",12.5180211614363
"7148",16.7230340684809
"7149",16.4457894100345
"7150",12.3548393405463
"7151",14.4803119385386
"7152",18.3527719083485
"7153",13.6811540831573
"7154",18.8640173256976
"7155",17.0359934525352
"7156",17.0693218619135
"7157",14.6478433792445
"7158",13.736278896917
"7159",13.1549016327533
"7160",16.6291649272305
"7161",16.4411628057301
"7162",16.8018594651649
"7163",14.0409156225745
"7164",14.4439169806034
"7165",NA
"7166",13.9952295107778
"7167",12.7820275042805
"7168",17.2774705799895
"7169",15.953412110591
"7170",16.1409851317139
"7171",15.7823120522797
"7172",15.3844417265047
"7173",14.8540500723222
"7174",15.4507462568001
"7175",17.0852910693267
"7176",16.1015188234693
"7177",16.8790159297976
"7178",NA
"7179",14.0135338530841
"7180",14.2917144808737
"7181",NA
"7182",NA
"7183",NA
"7184",NA
"7185",NA
"7186",13.1213171989956
"7187",15.8195898199065
"7188",NA
"7189",15.1175991049397
"7190",13.9219955724377
"7191",NA
"7192",14.4173523233969
"7193",15.8804493685009
"7194",NA
"7195",NA
"7196",17.0743961035238
"7197",NA
"7198",NA
"7199",NA
"7200",15.0779667143648
"7201",NA
"7202",NA
"7203",NA
"7204",NA
"7205",NA
"7206",15.3962341877521
"7207",NA
"7208",12.1566375742758
"7209",19.4988821212891
"7210",16.9953548076525
"7211",15.8816230275257
"7212",15.4001805597375
"7213",19.4448433943056
"7214",19.4462962208294
"7215",20.2741758098488
"7216",NA
"7217",NA
"7218",NA
"7219",19.4988821212891
"7220",29.5731948026035
"7221",19.2542757147896
"7222",16.2078684999723
"7223",14.2474262311691
"7224",NA
"7225",19.4332439489457
"7226",19.4342443600074
"7227",15.7354731549045
"7228",19.3957140263998
"7229",9.57775722388117
"7230",15.4174903297631
"7231",NA
"7232",16.2078684999723
"7233",19.3395298574606
"7234",19.3407325786031
"7235",NA
"7236",29.5731948026035
"7237",13.9349072591537
"7238",20.1825866709281
"7239",20.1825863704705
"7240",29.5731948026035
"7241",NA
"7242",NA
"7243",NA
"7244",NA
"7245",NA
"7246",NA
"7247",14.312657961501
"7248",14.312657961501
"7249",14.312657961501
"7250",14.312657961501
"7251",14.312657961501
"7252",14.312657961501
"7253",14.312657961501
"7254",14.312657961501
"7255",14.312657961501
"7256",14.312657961501
"7257",14.312657961501
"7258",14.312657961501
"7259",17.9469731771265
"7260",17.9469731771265
"7261",17.9469731771265
"7262",14.2917144808737
"7263",14.2917144808737
"7264",14.2917144808737
"7265",14.2917144808737
"7266",14.2917144808737
"7267",14.2917144808737
"7268",13.0943565348463
"7269",13.0943565348463
"7270",13.0943565348463
"7271",14.1225479496728
"7272",13.5456095694685
"7273",14.312657961501
"7274",12.7443408002527
"7275",12.7443100061824
"7276",16.3671787016406
"7277",17.4179878862217
"7278",14.312657961501
"7279",14.312657961501
"7280",NA
"7281",14.312657961501
"7282",17.9026850397726
"7283",NA
"7284",NA
"7285",NA
"7286",22.2269757959071
"7287",12.8162051809007
"7288",21.2560390138593
"7289",20.7362160947893
"7290",18.0340427361722
"7291",23.0822635893091
"7292",NA
"7293",18.1791186655981
"7294",18.0466651744012
"7295",19.6540223406788
"7296",19.6540221200239
"7297",16.5485831920138
"7298",14.5660371765764
"7299",NA
"7300",17.5807434921499
"7301",14.1405538737963
"7302",14.2917144808737
"7303",19.4988821212891
"7304",NA
"7305",14.1037601436514
"7306",5.21065864943618
"7307",NA
"7308",NA
"7309",13.5130886081955
"7310",14.2721095657244
"7311",NA
"7312",14.5017072015045
"7313",13.9114649699217
"7314",14.3339302994588
"7315",18.2740848425277
"7316",NA
"7317",16.9953548076525
"7318",17.6975752239565
"7319",13.0943565348463
"7320",13.6143919118401
"7321",NA
"7322",NA
"7323",20.4389794521387
"7324",20.4576775868128
"7325",13.1911803110611
"7326",14.1717515599653
"7327",17.9469731771265
"7328",5.21065864943618
"7329",NA
"7330",NA
"7331",17.9355386362825
"7332",19.3427155832384
"7333",14.5098468955895
"7334",15.7582950161577
"7335",24.2651332049171
"7336",11.1289598025831
"7337",12.8849226336902
"7338",NA
"7339",NA
"7340",12.462480443145
"7341",NA
"7342",NA
"7343",12.1666960129839
"7344",21.9865876396757
"7345",19.4988821212891
"7346",17.9519451078851
"7347",17.9519466805118
"7348",NA
"7349",16.9953548076525
"7350",18.4967638808251
"7351",18.6822673799038
"7352",13.688472319916
"7353",20.1322763266166
"7354",NA
"7355",21.2560390138593
"7356",NA
"7357",9.57775722388117
"7358",13.5130886081955
"7359",19.296050167422
"7360",NA
"7361",17.9026850397726
"7362",19.4988821212891
"7363",NA
"7364",19.5781942413557
"7365",19.5781943662092
"7366",15.5205745213475
"7367",16.9953548076525
"7368",17.9355386362825
"7369",17.9355386362825
"7370",17.9355386362825
"7371",NA
"7372",NA
"7373",NA
"7374",NA
"7375",NA
"7376",NA
"7377",NA
"7378",19.2734339244407
"7379",19.281972846259
"7380",NA
"7381",12.1440657447701
"7382",NA
"7383",17.7227927331996
"7384",15.8322263700463
"7385",13.1087729863349
"7386",17.4397634180767
"7387",9.41621140823521
"7388",20.8626854851923
"7389",16.8191072601234
"7390",11.233817766862
"7391",NA
"7392",21.0275536303114
"7393",21.1630326095632
"7394",13.9349072591537
"7395",6.84591545034697
"7396",8.45804349662105
"7397",18.429784096885
"7398",16.7561998931788
"7399",15.8244472894592
"7400",15.5278093699699
"7401",16.6545356751556
"7402",15.3326659343067
"7403",NA
"7404",13.6602987389039
"7405",NA
"7406",15.2239689258821
"7407",NA
"7408",12.6767238251574
"7409",NA
"7410",NA
"7411",NA
"7412",NA
"7413",19.0864799620355
"7414",5.21065864943618
"7415",13.6369336784876
"7416",15.5205745213475
"7417",14.6114071368792
"7418",14.4219731300384
"7419",17.3124100524696
"7420",17.3124270719122
"7421",20.2741758098488
"7422",14.4410610222895
"7423",14.2963710692117
"7424",18.0989214149789
"7425",13.9114649699217
"7426",16.1864965416572
"7427",13.7195710208882
"7428",17.6231271763475
"7429",16.9953548076525
"7430",20.036241837312
"7431",14.5017072015045
"7432",15.2239689258821
"7433",19.4988821212891
"7434",17.6231271763475
"7435",12.1666960129839
"7436",16.1864965416572
"7437",18.2169890179726
"7438",18.2169890179726
"7439",18.2169890179726
"7440",18.2169890179726
"7441",18.3900361590251
"7442",17.9469731771265
"7443",NA
"7444",17.6975752239565
"7445",NA
"7446",18.4824376201385
"7447",NA
"7448",19.3897209284489
"7449",19.3153995533147
"7450",5.21065864943618
"7451",19.3488909388978
"7452",NA
"7453",13.1087729863349
"7454",NA
"7455",NA
"7456",NA
"7457",19.5077636423225
"7458",NA
"7459",14.7439950127113
"7460",NA
"7461",NA
"7462",NA
"7463",17.9469731771265
"7464",17.9469731771265
"7465",17.9469731771265
"7466",17.9469731771265
"7467",17.9469731771265
"7468",17.9469731771265
"7469",14.0831718256937
"7470",14.0831718256937
"7471",14.0831718256937
"7472",14.2917144808737
"7473",14.2917144808737
"7474",14.2917144808737
"7475",14.2917144808737
"7476",14.2917144808737
"7477",14.2917144808737
"7478",13.0943565348463
"7479",13.0943565348463
"7480",13.0943565348463
"7481",14.0831718256937
"7482",12.2229604399049
"7483",13.5130886081955
"7484",13.0943565348463
"7485",19.4988821212891
"7486",17.6975752239565
"7487",17.9469731771265
"7488",16.8355146973532
"7489",17.8435803850948
"7490",NA
"7491",19.812385159935
"7492",14.2917144808737
"7493",11.233817766862
"7494",19.2542757147896
"7495",17.9731247165769
"7496",NA
"7497",14.5017072015045
"7498",13.0540750539922
"7499",20.3642067427996
"7500",20.4056156542735
"7501",19.828248675129
"7502",19.8282470412582
"7503",14.2917144808737
"7504",17.3815827153794
"7505",17.0297573816784
"7506",12.1440657447701
"7507",13.3678514122315
"7508",19.3059383411843
"7509",19.3059373101207
"7510",18.1406107170466
"7511",18.2423231662348
"7512",15.8120178251373
"7513",17.2447510454789
"7514",NA
"7515",NA
"7516",16.9953548076525
"7517",17.5807434921499
"7518",13.9346110563183
"7519",15.0819853640889
"7520",14.937136990701
"7521",15.2239689258821
"7522",NA
"7523",NA
"7524",14.5509488099019
"7525",21.009803821767
"7526",20.2741758098488
"7527",11.4340678580825
"7528",NA
"7529",NA
"7530",17.9617091971243
"7531",14.8446901763462
"7532",14.7029221611048
"7533",17.9938336549465
"7534",17.993653778106
"7535",NA
"7536",NA
"7537",13.6153569532262
"7538",11.3558082979959
"7539",14.2581526806613
"7540",12.8766806981554
"7541",16.3381302142747
"7542",NA
"7543",13.3839362140014
"7544",14.2917144808737
"7545",17.9026850397726
"7546",13.1945021059469
"7547",9.41621140823521
"7548",13.688472319916
"7549",11.7391646635058
"7550",18.1311007054287
"7551",18.0151994004862
"7552",18.0207519693301
"7553",9.57775722388117
"7554",14.6460934725076
"7555",14.2917144808737
"7556",16.9652668821191
"7557",15.9223852069321
"7558",11.4340678580825
"7559",13.5130886081955
"7560",16.4292978787775
"7561",18.5107086445955
"7562",13.688472319916
"7563",13.6005650529623
"7564",14.0083088784631
"7565",13.9349072591537
"7566",17.4445993436561
"7567",17.8524429031059
"7568",14.1547578291923
"7569",16.4689784909107
"7570",13.0327287634924
"7571",14.539563674466
"7572",13.0305387186653
"7573",13.3678857490015
"7574",14.1432423102576
"7575",12.9552414694336
"7576",11.7984629003756
"7577",12.3132085213875
"7578",16.2004765185183
"7579",18.2157245449257
"7580",18.2157283683637
"7581",NA
"7582",NA
"7583",NA
"7584",NA
"7585",14.3950508533165
"7586",15.7931946574339
"7587",15.2309254708674
"7588",19.2542757147896
"7589",NA
"7590",15.5299919140908
"7591",17.4709679300215
"7592",16.7401299252935
"7593",16.7422845448735
"7594",9.57775722388117
"7595",24.2651332049171
"7596",18.4913028715219
"7597",18.4913020999471
"7598",NA
"7599",NA
"7600",NA
"7601",NA
"7602",NA
"7603",NA
"7604",15.5299919140908
"7605",15.5299919140908
"7606",15.5299919140908
"7607",14.2917144808737
"7608",14.2917144808737
"7609",14.2917144808737
"7610",14.2917144808737
"7611",14.2917144808737
"7612",14.2917144808737
"7613",NA
"7614",19.3021996623649
"7615",19.3022003867558
"7616",14.3899768026965
"7617",12.6920008184309
"7618",NA
"7619",18.0852466175643
"7620",20.9734106964766
"7621",20.8826987358559
"7622",17.0295933061697
"7623",16.973618553663
"7624",NA
"7625",NA
"7626",NA
"7627",18.7739714773943
"7628",18.7739704568215
"7629",18.67604497854
"7630",15.2805828644303
"7631",14.6356068067067
"7632",15.2239689258821
"7633",NA
"7634",NA
"7635",21.3736307587348
"7636",NA
"7637",20.8036727800518
"7638",20.8119749946576
"7639",17.3069373178248
"7640",17.3069374138176
"7641",17.0263881257918
"7642",17.0263967899231
"7643",17.5807434921499
"7644",9.57775722388117
"7645",15.8467043949604
"7646",16.0063392548993
"7647",18.5220835218093
"7648",12.7711182497059
"7649",13.3564137824749
"7650",19.2542757147896
"7651",NA
"7652",NA
"7653",19.2542757147896
"7654",NA
"7655",19.2811885429322
"7656",19.3080256155169
"7657",17.4809617346253
"7658",17.4886786986345
"7659",NA
"7660",16.9953548076525
"7661",16.8663487093711
"7662",16.8558655558492
"7663",15.5675825794462
"7664",NA
"7665",NA
"7666",17.3763953937501
"7667",17.3763958408933
"7668",9.57775722388117
"7669",17.6975752239565
"7670",NA
"7671",14.5509488099019
"7672",14.1083502946703
"7673",17.7018018281099
"7674",17.4185399113068
"7675",9.57775722388117
"7676",15.0819853640889
"7677",14.9370482748277
"7678",18.3352851737526
"7679",18.3352843806374
"7680",13.0943565348463
"7681",9.57775722388117
"7682",17.9469719454293
"7683",17.9469731771265
"7684",13.688472319916
"7685",19.3931260954988
"7686",19.3085829207508
"7687",NA
"7688",NA
"7689",NA
"7690",14.2917144808737
"7691",14.2917144808737
"7692",14.2917144808737
"7693",13.0943565348463
"7694",13.0943565348463
"7695",13.0943565348463
"7696",NA
"7697",14.5098468955895
"7698",NA
"7699",16.0883238434356
"7700",14.2917144808737
"7701",18.7646569776581
"7702",19.3768149586928
"7703",19.3768145287571
"7704",NA
"7705",NA
"7706",12.8450058187497
"7707",13.5675762375283
"7708",16.9953548076525
"7709",19.0397219747081
"7710",18.777217568627
"7711",16.9380387013847
"7712",NA
"7713",NA
"7714",19.3035679626955
"7715",20.5368170417772
"7716",15.5788135218548
"7717",15.5788132819758
"7718",19.3946858596799
"7719",13.688472319916
"7720",15.9877577835905
"7721",NA
"7722",NA
"7723",13.688472319916
"7724",NA
"7725",16.1880187899597
"7726",NA
"7727",19.5144114006284
"7728",19.2394191980408
"7729",17.5807434921499
"7730",14.5098468955895
"7731",12.6767238251574
"7732",24.2651332049171
"7733",11.9373235299019
"7734",13.7831211486409
"7735",13.6884694059933
"7736",NA
"7737",NA
"7738",NA
"7739",NA
"7740",13.9349072591537
"7741",NA
"7742",18.2169890179726
"7743",NA
"7744",19.2493904186204
"7745",NA
"7746",16.1472231321849
"7747",17.3896439101197
"7748",12.2229604399049
"7749",NA
"7750",18.0989214149789
"7751",18.6845581471081
"7752",16.0883238434356
"7753",NA
"7754",NA
"7755",12.9014638805132
"7756",NA
"7757",18.2269687366118
"7758",13.392202334238
"7759",12.6561515442128
"7760",NA
"7761",14.5509488099019
"7762",12.9634557171776
"7763",NA
"7764",NA
"7765",14.2721095657244
"7766",NA
"7767",16.0883238434356
"7768",13.9114649699217
"7769",22.2269757959071
"7770",11.4150917295695
"7771",13.688472319916
"7772",NA
"7773",14.1037601436514
"7774",NA
"7775",13.7831211486409
"7776",NA
"7777",NA
"7778",NA
"7779",NA
"7780",13.946495061665
"7781",13.946495061665
"7782",13.946495061665
"7783",13.9346110563183
"7784",NA
"7785",14.1037601436514
"7786",13.7195710208882
"7787",27.7676847093867
"7788",27.6611718827388
"7789",5.21065864943618
"7790",18.3855764352586
"7791",NA
"7792",5.21065864943618
"7793",NA
"7794",14.5098468955895
"7795",13.688472319916
"7796",13.946495061665
"7797",NA
"7798",14.7029221611048
"7799",13.6464820652243
"7800",13.1087729863349
"7801",NA
"7802",NA
"7803",17.3124270719122
"7804",13.9346110563183
"7805",14.2082763789235
"7806",14.1225479496728
"7807",17.1802178512996
"7808",14.1717515599653
"7809",NA
"7810",NA
"7811",NA
"7812",13.6884694059933
"7813",NA
"7814",11.8882315371073
"7815",19.2542757147896
"7816",13.3839362140014
"7817",12.6767238251574
"7818",13.6153569532262
"7819",18.5512303725479
"7820",21.9775403324595
"7821",17.6975752239565
"7822",17.6975752239565
"7823",24.2651332049171
"7824",17.9469731771265
"7825",13.7195710208882
"7826",NA
"7827",17.9469731771265
"7828",17.9469731771265
"7829",17.9469731771265
"7830",13.5675762375283
"7831",NA
"7832",NA
"7833",14.7965477453761
"7834",5.21065864943618
"7835",12.2190235455632
"7836",NA
"7837",19.0864799620355
"7838",21.8798818843026
"7839",NA
"7840",22.6615769513974
"7841",NA
"7842",NA
"7843",12.2229604399049
"7844",NA
"7845",16.9953548076525
"7846",5.21065864943618
"7847",17.1801767067046
"7848",17.3124270719122
"7849",14.7750065619664
"7850",NA
"7851",16.0885920606015
"7852",16.0883238434356
"7853",11.4340678580825
"7854",16.0883238434356
"7855",NA
"7856",16.214652403086
"7857",14.6009387655192
"7858",15.2042422769346
"7859",13.7621658816459
"7860",NA
"7861",27.6611718827388
"7862",NA
"7863",NA
"7864",15.9916222792455
"7865",15.9916222792455
"7866",15.9916222792455
"7867",14.1110526779564
"7868",14.1110526779564
"7869",14.1110526779564
"7870",15.9396733022829
"7871",16.3383796923334
"7872",13.9576976084295
"7873",14.1110526779564
"7874",13.6258254050955
"7875",NA
"7876",15.9396733022829
"7877",15.9396747268408
"7878",15.9396733022829
"7879",15.1104766287837
"7880",15.0380345439628
"7881",15.9916222792455
"7882",NA
"7883",14.6460934725076
"7884",12.1440657447701
"7885",14.6871525525685
"7886",15.9877577835905
"7887",18.5957839509182
