"","BDsite"
"6090",1.13666666666668
"6091",1.17
"6092",1.17
"6093",1.17
"6094",1.17
"6095",1.17
"6096",1.17
"6097",1.17
"6098",1.17
"6099",1.17
"6100",1.17
"6101",1.17
"6102",1.17
"6103",1.14583333333333
"6104",1.14583333333333
"6105",1.14583333333333
"6106",1.14
"6107",1.14
"6108",1.14
"6109",1.39883333333297
"6110",1.42
"6111",1.42
"6112",1.42
"6113",1.28
"6114",1.15
"6115",1.15
"6116",1.15
"6117",1.2
"6118",1.2
"6119",1.2
"6120",NA
"6121",NA
"6122",NA
"6123",NA
"6124",NA
"6125",1.14
"6126",1.15
"6127",1.33
"6128",1.33
"6129",NA
"6130",1.38
"6131",1.24
"6132",1.35
"6133",1.35
"6134",1.30630000000004
"6135",NA
"6136",NA
"6137",1.21
"6138",0.49
"6139",NA
"6140",1.35
"6141",1.24
"6142",1.17
"6143",1.15
"6144",NA
"6145",1.35
"6146",NA
"6147",NA
"6148",1.35
"6149",1.38
"6150",1.18788885466668
"6151",1.14
"6152",NA
"6153",1.31416666666652
"6154",1.25
"6155",1.35
"6156",1.29
"6157",1.4
"6158",1.40099999999998
"6159",1.31
"6160",1.3
"6161",1.39883333333297
"6162",1.37883333333342
"6163",1.35
"6164",0.95
"6165",1.29
"6166",1.29
"6167",1.36
"6168",1.33
"6169",0.95
"6170",1.31293410000005
"6171",0.49
"6172",1.22
"6173",1.38
"6174",NA
"6175",1.42
"6176",1.35
"6177",1.22
"6178",1.28
"6179",1.22
"6180",1.29
"6181",0.89
"6182",1.34
"6183",1.29
"6184",1.22
"6185",1.17
"6186",1.24
"6187",1.24
"6188",NA
"6189",NA
"6190",1.42
"6191",1.2662000000002
"6192",1.24
"6193",1.24
"6194",NA
"6195",0.970000000000027
"6196",1.17
"6197",0.970000000000027
"6198",1
"6199",1.26
"6200",1.35
"6201",1.37
"6202",1.19033333333328
"6203",1.13666666666668
"6204",NA
"6205",NA
"6206",1.3
"6207",1.32
"6208",0.65
"6209",1.14583333333333
"6210",1.38
"6211",NA
"6212",1.24
"6213",1.24
"6214",NA
"6215",1.2662000000002
"6216",1.14869999999998
"6217",NA
"6218",1.14869999999998
"6219",NA
"6220",NA
"6221",1.27
"6222",1.28
"6223",1.26
"6224",1.35
"6225",0.89
"6226",1.22
"6227",0.37
"6228",0.89
"6229",0.777859406205607
"6230",0.89
"6231",1.29
"6232",1.23
"6233",0.65
"6234",1.38
"6235",0.583333333333431
"6236",1.35
"6237",1.38
"6238",1.35
"6239",1.14583333333333
"6240",NA
"6241",0.49
"6242",1.21
"6243",1.24
"6244",1.24
"6245",1.19033333333328
"6246",1.41
"6247",1.41
"6248",1.37
"6249",1.15
"6250",1.35
"6251",1.31
"6252",1.26249999999988
"6253",1.24
"6254",1.24
"6255",1.24749493333317
"6256",1.24
"6257",1.24
"6258",NA
"6259",1.39883333333297
"6260",1.37
"6261",1.34
"6262",1.17
"6263",NA
"6264",1.35
"6265",1.29
"6266",1.27
"6267",1.25799999999995
"6268",1.33
"6269",1.33
"6270",0.752000000000347
"6271",0.839991200000128
"6272",1.14869999999998
"6273",NA
"6274",NA
"6275",1.41
"6276",0.970000000000027
"6277",1.19
"6278",NA
"6279",1.37
"6280",1.25799999999995
"6281",1.34
"6282",1.19583333333347
"6283",1.39
"6284",1.21
"6285",1.21
"6286",1.24
"6287",1.24
"6288",NA
"6289",1.31166666666668
"6290",1.34
"6291",1.37
"6292",1.27
"6293",1.18
"6294",1.35
"6295",NA
"6296",1.28
"6297",1.28
"6298",1.35
"6299",1.34
"6300",1.19033333333328
"6301",1.19033333333328
"6302",1.35
"6303",1.35
"6304",1.35
"6305",1.29
"6306",NA
"6307",1.14583333333333
"6308",NA
"6309",NA
"6310",1.35
"6311",1.35
"6312",1.24
"6313",1.24
"6314",1.35
"6315",NA
"6316",1.35
"6317",1.35
"6318",1.35
"6319",1.15
"6320",1.15
"6321",1.15
"6322",1.14583333333333
"6323",1.14583333333333
"6324",1.14583333333333
"6325",1.14583333333333
"6326",1.14583333333333
"6327",1.14583333333333
"6328",1.31166666666668
"6329",1.31166666666668
"6330",1.31166666666668
"6331",1.34
"6332",1.34
"6333",1.34
"6334",1.19583333333347
"6335",1.19583333333347
"6336",1.19583333333347
"6337",1.42
"6338",1.42
"6339",1.42
"6340",1.27
"6341",1.27
"6342",1.27
"6343",NA
"6344",NA
"6345",1.346111108
"6346",1.35
"6347",1.24
"6348",1.24
"6349",NA
"6350",1.15
"6351",1.3
"6352",1.24
"6353",1.42
"6354",NA
"6355",NA
"6356",1.34
"6357",1.41
"6358",1.41
"6359",1.24
"6360",1.24
"6361",NA
"6362",1.39
"6363",1.35
"6364",1.27
"6365",1.27
"6366",NA
"6367",1.39883333333297
"6368",0.49
"6369",1.35
"6370",1.38
"6371",NA
"6372",NA
"6373",1.38
"6374",NA
"6375",NA
"6376",1.18
"6377",1.18
"6378",1.33
"6379",1.33
"6380",1.33
"6381",1.32992
"6382",1.35
"6383",0.49
"6384",NA
"6385",1.27
"6386",0.970000000000027
"6387",1.39513519999999
"6388",1.40749999999996
"6389",1.36
"6390",1.18
"6391",0.970000000000027
"6392",1.35
"6393",NA
"6394",1.39883333333297
"6395",0.49
"6396",1.35
"6397",1.35
"6398",NA
"6399",1.35
"6400",1.35
"6401",1.24
"6402",1.29
"6403",0.49
"6404",0.970000000000027
"6405",NA
"6406",1.41
"6407",1.14
"6408",1.35
"6409",1.35
"6410",1.32
"6411",1.30717578666665
"6412",1.31
"6413",1.37
"6414",0.970000000000027
"6415",1.39
"6416",1.02
"6417",NA
"6418",1.18
"6419",1.33
"6420",1.34
"6421",1.24
"6422",1.24
"6423",1.346111108
"6424",1.35
"6425",1.25
"6426",0.48
"6427",1.33008832
"6428",1.33036666666666
"6429",NA
"6430",NA
"6431",1.38
"6432",NA
"6433",1.3
"6434",1.19033333333328
"6435",1.33
"6436",NA
"6437",NA
"6438",1.27
"6439",NA
"6440",1.32
"6441",NA
"6442",NA
"6443",1.35
"6444",NA
"6445",1.38
"6446",0.63
"6447",NA
"6448",1.29
"6449",1.41
"6450",1.24
"6451",1.27
"6452",1.23
"6453",1.33
"6454",1.31
"6455",1.24
"6456",1.24
"6457",1.21
"6458",NA
"6459",NA
"6460",0.49
"6461",1.25500000000003
"6462",NA
"6463",1.29583333333342
"6464",1.33
"6465",1.19583333333347
"6466",1.27
"6467",1.19033333333328
"6468",1.14
"6469",1.15
"6470",1.14
"6471",NA
"6472",1.14
"6473",1.14
"6474",NA
"6475",1.21
"6476",1.38
"6477",1.18
"6478",1.19583333333347
"6479",0.970000000000027
"6480",NA
"6481",1.14
"6482",1.19
"6483",NA
"6484",NA
"6485",NA
"6486",1.16
"6487",1.14
"6488",1.3
"6489",1.22
"6490",1.34
"6491",0.999914763526618
"6492",1.53
"6493",1.34
"6494",1.28709999999995
"6495",1.24
"6496",1.24
"6497",1.19033333333328
"6498",1.24
"6499",1.39111154666671
"6500",1.24
"6501",1.24
"6502",NA
"6503",1.14
"6504",NA
"6505",1.26
"6506",1.33744000000019
"6507",0.65
"6508",NA
"6509",1.18
"6510",1.06999999999997
"6511",1.06999999999997
"6512",1.06999999999997
"6513",1.14
"6514",1.14
"6515",1.14
"6516",1.14
"6517",1.14
"6518",1.14
"6519",1.14
"6520",1.14
"6521",1.14
"6522",1.14
"6523",1.14
"6524",1.14
"6525",1.14
"6526",1.14
"6527",1.14
"6528",1.14
"6529",1.14
"6530",1.14
"6531",1.14
"6532",1.14
"6533",1.14
"6534",1.14
"6535",1.14
"6536",1.14
"6537",1.14
"6538",1.14
"6539",1.14
"6540",1.14
"6541",1.14
"6542",1.14
"6543",1.15
"6544",1.15
"6545",1.15
"6546",1.15
"6547",1.15
"6548",1.15
"6549",1.14583333333333
"6550",1.14583333333333
"6551",1.14583333333333
"6552",1.15
"6553",1.15
"6554",1.15
"6555",1.19583333333347
"6556",1.19583333333347
"6557",1.19583333333347
"6558",1.19583333333347
"6559",1.19583333333347
"6560",1.19583333333347
"6561",1.37
"6562",1.35
"6563",1.14
"6564",1.14
"6565",1.17
"6566",1.312
"6567",1.29295999999997
"6568",1.32
"6569",1.24
"6570",1.24
"6571",NA
"6572",1.36
"6573",1.24
"6574",1.24
"6575",NA
"6576",NA
"6577",1.34
"6578",1.34
"6579",NA
"6580",NA
"6581",1.35
"6582",1.14
"6583",1.19033333333328
"6584",1.26395370666669
"6585",1.27000000000007
"6586",1.15
"6587",1.31
"6588",1.15
"6589",1.14
"6590",NA
"6591",NA
"6592",1.09
"6593",NA
"6594",1.15
"6595",1.15
"6596",1.31416666666652
"6597",1.29251631999995
"6598",0.970000000000027
"6599",1.34
"6600",1.19
"6601",1.14583333333333
"6602",NA
"6603",1.15
"6604",1.24
"6605",0.95
"6606",1.19033333333328
"6607",NA
"6608",0.95
"6609",1.34
"6610",1.18
"6611",NA
"6612",1.15
"6613",NA
"6614",NA
"6615",1.39111154666671
"6616",1.33
"6617",1.33
"6618",1.41
"6619",1.17059999999999
"6620",1.33833333333331
"6621",1.41
"6622",NA
"6623",0.970000000000027
"6624",1.19
"6625",0.95
"6626",1.38
"6627",1.17611105911111
"6628",NA
"6629",NA
"6630",1.27
"6631",1.27
"6632",1.22
"6633",1.06999999999997
"6634",NA
"6635",1.28
"6636",1.39250000000006
"6637",1.35
"6638",1.19
"6639",1.38
"6640",NA
"6641",1.33
"6642",NA
"6643",1.24
"6644",1.38
"6645",1.15
"6646",1.35
"6647",1.39111154666671
"6648",1.25499999999996
"6649",NA
"6650",NA
"6651",NA
"6652",1.24
"6653",NA
"6654",NA
"6655",1.06999999999997
"6656",1.41
"6657",1.41
"6658",1.39
"6659",1.16
"6660",0.49
"6661",1.25
"6662",1.25
"6663",NA
"6664",1.34
"6665",1.34
"6666",1.18
"6667",NA
"6668",NA
"6669",1.26099999999998
"6670",1.06999999999997
"6671",NA
"6672",1.29
"6673",1.22166666666664
"6674",1.24
"6675",1.24
"6676",NA
"6677",NA
"6678",1.24
"6679",1.24
"6680",1.18
"6681",1.27807999999993
"6682",1.27
"6683",1.27
"6684",1.41
"6685",0.970000000000027
"6686",NA
"6687",1.30630000000004
"6688",1.19
"6689",1.32
"6690",1.3
"6691",1.35
"6692",1.35
"6693",1.41
"6694",1.41
"6695",1.30300000000012
"6696",1.33
"6697",1.24
"6698",1.19
"6699",NA
"6700",1.35
"6701",1.38
"6702",1.18
"6703",1.38
"6704",1.42
"6705",1.24
"6706",1.24
"6707",1.19916666666666
"6708",1.24
"6709",1.24
"6710",NA
"6711",NA
"6712",1.06999999999997
"6713",1.06999999999997
"6714",1.06999999999997
"6715",1.06999999999997
"6716",1.06999999999997
"6717",1.06999999999997
"6718",1.06999999999997
"6719",1.06999999999997
"6720",1.06999999999997
"6721",1.48
"6722",1.48
"6723",1.48
"6724",1.35
"6725",1.35
"6726",1.35
"6727",1.15
"6728",1.15
"6729",1.15
"6730",1.38
"6731",1.39
"6732",1.06999999999997
"6733",1.24
"6734",NA
"6735",1.24
"6736",NA
"6737",1.17
"6738",1.17
"6739",1.24
"6740",1.24
"6741",1.38
"6742",NA
"6743",NA
"6744",1.38
"6745",1.34
"6746",1.34
"6747",1.34266666666666
"6748",1.34770666666667
"6749",NA
"6750",1.24
"6751",1.30000000000006
"6752",1.48
"6753",1.38
"6754",1.33
"6755",1.38
"6756",1.3
"6757",1.24
"6758",1.36415999999997
"6759",1.40699999999996
"6760",NA
"6761",NA
"6762",1.15
"6763",1.45
"6764",0.970000000000027
"6765",1.35
"6766",1.19033333333328
"6767",NA
"6768",NA
"6769",1.24
"6770",1.1
"6771",1.38
"6772",1.25499999999996
"6773",1.2662000000002
"6774",1.30630000000004
"6775",1.33
"6776",NA
"6777",1.34
"6778",NA
"6779",NA
"6780",1.30300000000012
"6781",1.29
"6782",NA
"6783",1.13
"6784",1.13
"6785",0.532680000000122
"6786",0.747500000002114
"6787",1.39
"6788",NA
"6789",0.81
"6790",1.29833333333332
"6791",1.2457288
"6792",1.29
"6793",1.19
"6794",1.35
"6795",1.38
"6796",NA
"6797",NA
"6798",NA
"6799",NA
"6800",NA
"6801",NA
"6802",NA
"6803",NA
"6804",1.37
"6805",NA
"6806",1.39
"6807",NA
"6808",NA
"6809",1.25500000000003
"6810",NA
"6811",NA
"6812",NA
"6813",1.28
"6814",NA
"6815",NA
"6816",NA
"6817",NA
"6818",NA
"6819",NA
"6820",NA
"6821",NA
"6822",NA
"6823",NA
"6824",NA
"6825",1.41
"6826",1.41
"6827",NA
"6828",1.15
"6829",1.35
"6830",1.14
"6831",1.14
"6832",NA
"6833",1.17
"6834",1.33
"6835",1.19
"6836",1.14
"6837",1.37
"6838",NA
"6839",1.25239999999998
"6840",1.24
"6841",1.24
"6842",1.38
"6843",1.24
"6844",1.24
"6845",1.36
"6846",NA
"6847",NA
"6848",1.37
"6849",1.28
"6850",1.24
"6851",1.24
"6852",1.27
"6853",1.27
"6854",1.3
"6855",NA
"6856",NA
"6857",1.36
"6858",1.36
"6859",NA
"6860",1.28
"6861",1.24
"6862",NA
"6863",1.15
"6864",1.26999999999997
"6865",1.07
"6866",1.24
"6867",1.24
"6868",1.33
"6869",1.37
"6870",1.37
"6871",1.26916666666678
"6872",1.06999999999997
"6873",1.06999999999997
"6874",1.06999999999997
"6875",1.06999999999997
"6876",1.06999999999997
"6877",1.06999999999997
"6878",1.14
"6879",1.14
"6880",1.14
"6881",1.18
"6882",1.18
"6883",1.18
"6884",1.18
"6885",1.18
"6886",1.18
"6887",1.42
"6888",1.42
"6889",1.42
"6890",NA
"6891",1.24
"6892",1.24
"6893",1.13
"6894",NA
"6895",1.18
"6896",1.38
"6897",NA
"6898",1.33
"6899",1.2662000000002
"6900",1.06999999999997
"6901",1.37
"6902",1.38
"6903",1.28
"6904",1.15
"6905",1.15
"6906",1.33
"6907",NA
"6908",NA
"6909",1.24
"6910",1.24
"6911",NA
"6912",1.24
"6913",1.35
"6914",1.1
"6915",NA
"6916",1.29
"6917",1.3
"6918",NA
"6919",1.12260000000006
"6920",NA
"6921",1.18
"6922",1.18
"6923",1.18
"6924",1.29
"6925",1.099063868672
"6926",1.29
"6927",1.24
"6928",1.28
"6929",1.38
"6930",1.32
"6931",NA
"6932",NA
"6933",NA
"6934",1.24
"6935",1.24
"6936",NA
"6937",1.42
"6938",1.14
"6939",NA
"6940",NA
"6941",1.28
"6942",1.3
"6943",1.34
"6944",1.32500000000001
"6945",1.34
"6946",1.06999999999997
"6947",1.34
"6948",1.24
"6949",1.24
"6950",1.24
"6951",1.32
"6952",1.24
"6953",NA
"6954",1.29
"6955",1.28
"6956",1.29
"6957",NA
"6958",1.21
"6959",1.37
"6960",1.33
"6961",1.33
"6962",1.06999999999997
"6963",1.3
"6964",1.29666666666668
"6965",0.95
"6966",1.18
"6967",0.970000000000027
"6968",0.970000000000027
"6969",1.24
"6970",1.07555567999993
"6971",NA
"6972",1.28000000000003
"6973",1.19583333333347
"6974",1.06999999999997
"6975",1.34
"6976",1.14
"6977",1.14
"6978",NA
"6979",1.35
"6980",1.34
"6981",1.14
"6982",1.30630000000004
"6983",1.13
"6984",1.13
"6985",1.3
"6986",NA
"6987",1.14
"6988",1.28
"6989",1.37
"6990",1.21
"6991",1.21
"6992",1.18
"6993",NA
"6994",NA
"6995",1.24
"6996",1.38
"6997",1.34
"6998",1.34
"6999",1.32681696000009
"7000",1.29583333333342
"7001",NA
"7002",1.28000000000003
"7003",1.24
"7004",1.312
"7005",1.27503999999997
"7006",1.34
"7007",NA
"7008",1.06999999999997
"7009",1.06999999999997
"7010",1.06999999999997
"7011",1.06999999999997
"7012",1.06999999999997
"7013",1.06999999999997
"7014",1.06999999999997
"7015",1.06999999999997
"7016",1.06999999999997
"7017",1.06999999999997
"7018",1.06999999999997
"7019",1.06999999999997
"7020",1.48
"7021",1.48
"7022",1.48
"7023",1.18
"7024",1.18
"7025",1.18
"7026",1.18
"7027",1.18
"7028",1.18
"7029",1.18
"7030",1.18
"7031",1.18
"7032",1.18
"7033",1.18
"7034",1.18
"7035",1.34
"7036",1.34
"7037",1.34
"7038",1.19583333333347
"7039",1.19583333333347
"7040",1.19583333333347
"7041",1.19583333333347
"7042",1.19583333333347
"7043",1.19583333333347
"7044",1.07555567999993
"7045",NA
"7046",1.32
"7047",1.4
"7048",NA
"7049",NA
"7050",NA
"7051",NA
"7052",0.395
"7053",1.28
"7054",1.18
"7055",1.29166666666666
"7056",1.18
"7057",1.3
"7058",NA
"7059",1.06999999999997
"7060",NA
"7061",1.09
"7062",1.06999999999997
"7063",1.09
"7064",1.41
"7065",1.41
"7066",NA
"7067",NA
"7068",1.14
"7069",1.28
"7070",1.28
"7071",1.35
"7072",1.32392000000012
"7073",1.33
"7074",1.06999999999997
"7075",1.38
"7076",NA
"7077",NA
"7078",1.15299999999999
"7079",NA
"7080",NA
"7081",1.18
"7082",1.18
"7083",1.48
"7084",1.18
"7085",1.3
"7086",NA
"7087",1.18
"7088",1.29
"7089",NA
"7090",1.24
"7091",0.95
"7092",1.39
"7093",1.21
"7094",1.38
"7095",NA
"7096",NA
"7097",1.33833333333331
"7098",NA
"7099",NA
"7100",1.24
"7101",1.3
"7102",1.24
"7103",1.24
"7104",NA
"7105",NA
"7106",NA
"7107",0.95
"7108",1.33
"7109",1.33
"7110",1.19583333333347
"7111",1.27
"7112",1.34
"7113",1.34
"7114",1.37
"7115",1.39
"7116",1.38
"7117",1.42082210666664
"7118",1.28
"7119",1.38
"7120",1.28
"7121",1.25
"7122",1.38
"7123",0.47
"7124",1.23
"7125",1.38
"7126",1.4
"7127",1.36
"7128",1.32565707163169
"7129",1.23
"7130",1.27
"7131",1.34949973015313
"7132",1.38
"7133",1.3
"7134",1.27
"7135",1.24
"7136",1.27
"7137",1.27
"7138",1.27
"7139",1.38
"7140",1.27
"7141",0.37
"7142",1.28
"7143",1.39
"7144",1.26
"7145",1.36
"7146",1.36
"7147",1.29
"7148",1.3
"7149",1.24
"7150",1.27
"7151",1.18
"7152",1.34
"7153",1.29
"7154",1.33
"7155",1.37
"7156",1.27
"7157",1.38
"7158",1.39
"7159",1.38
"7160",1.27
"7161",1.27
"7162",1.27
"7163",1.36
"7164",1.38
"7165",1.37
"7166",1.39
"7167",1.34
"7168",1.27
"7169",1.38
"7170",1.38
"7171",1.27049339733334
"7172",1.39
"7173",1.34
"7174",1.24
"7175",1.37
"7176",1.38
"7177",1.33121735999994
"7178",1.39
"7179",1.38
"7180",1.42
"7181",1.21
"7182",1.21
"7183",1.27
"7184",1.09837207308583
"7185",1.24354105066667
"7186",1.29
"7187",0.5
"7188",1.53
"7189",1.1
"7190",1.1
"7191",1.34
"7192",1.29
"7193",0.954992800000032
"7194",1.25532306400002
"7195",1.42
"7196",1.29
"7197",1.21
"7198",1.34
"7199",0.45
"7200",0.63
"7201",0.672644567810108
"7202",NA
"7203",1.36
"7204",1.29
"7205",1.21
"7206",0.65
"7207",0.92
"7208",1.29
"7209",NA
"7210",1.30630000000004
"7211",1.24
"7212",1.24
"7213",1.34
"7214",1.34
"7215",1.35
"7216",1.39111154666671
"7217",1.17
"7218",0.970000000000027
"7219",NA
"7220",1.27
"7221",1.34
"7222",1.14
"7223",1.29
"7224",NA
"7225",1.34
"7226",1.34
"7227",1.24
"7228",1.33
"7229",1.28
"7230",1.32
"7231",1.3
"7232",1.14
"7233",1.33981653333334
"7234",1.33633333333333
"7235",1.48
"7236",1.27
"7237",NA
"7238",1.39
"7239",1.39
"7240",1.27
"7241",1.06999999999997
"7242",1.06999999999997
"7243",1.06999999999997
"7244",1.48
"7245",1.48
"7246",1.48
"7247",1.18
"7248",1.18
"7249",1.18
"7250",1.18
"7251",1.18
"7252",1.18
"7253",1.18
"7254",1.18
"7255",1.18
"7256",1.18
"7257",1.18
"7258",1.18
"7259",1.35
"7260",1.35
"7261",1.35
"7262",1.42
"7263",1.42
"7264",1.42
"7265",1.42
"7266",1.42
"7267",1.42
"7268",1.15
"7269",1.15
"7270",1.15
"7271",NA
"7272",1.34
"7273",1.18
"7274",1.15
"7275",1.15
"7276",1.14
"7277",1.41
"7278",1.18
"7279",1.18
"7280",NA
"7281",1.18
"7282",1.51
"7283",NA
"7284",NA
"7285",0.970000000000027
"7286",1.28000000000003
"7287",1.13
"7288",1.45
"7289",NA
"7290",1.33
"7291",1.36
"7292",NA
"7293",1.24
"7294",1.24
"7295",1.35
"7296",1.35
"7297",1.36316666666651
"7298",1.32
"7299",NA
"7300",1.28
"7301",1.42
"7302",1.42
"7303",NA
"7304",1.06999999999997
"7305",NA
"7306",NA
"7307",1.1
"7308",1.09039231999997
"7309",1.38
"7310",1.24
"7311",NA
"7312",NA
"7313",1.34
"7314",1.24
"7315",1.34
"7316",1.18
"7317",1.30630000000004
"7318",1.35
"7319",1.15
"7320",0.49
"7321",0.970000000000027
"7322",NA
"7323",1.35
"7324",1.35
"7325",1.53
"7326",1.19699999999998
"7327",1.35
"7328",NA
"7329",1.06
"7330",1.06
"7331",1.26250000000002
"7332",1.33
"7333",1.2662000000002
"7334",1.28833333333334
"7335",1.24
"7336",NA
"7337",1.24
"7338",1.15
"7339",1.15160511999998
"7340",1.07
"7341",1.25621866666655
"7342",1.35
"7343",NA
"7344",NA
"7345",NA
"7346",1.34
"7347",1.34
"7348",1.35
"7349",1.30630000000004
"7350",1.14365119999997
"7351",1.14699999999995
"7352",NA
"7353",1.3
"7354",NA
"7355",1.45
"7356",NA
"7357",1.28
"7358",1.38
"7359",1.24
"7360",NA
"7361",1.51
"7362",NA
"7363",NA
"7364",1.19699999999942
"7365",1.22012000000051
"7366",1.3
"7367",1.30630000000004
"7368",1.26250000000002
"7369",1.26250000000002
"7370",1.26250000000002
"7371",1.06999999999997
"7372",1.06999999999997
"7373",1.06999999999997
"7374",0.746666666666715
"7375",0.746666666666715
"7376",0.746666666666715
"7377",NA
"7378",1.24
"7379",1.24
"7380",0.970000000000027
"7381",1.29
"7382",0.746666666666715
"7383",1.24
"7384",1.24
"7385",1.37
"7386",1.14
"7387",1.29666666666668
"7388",1.24
"7389",1.24
"7390",1.38
"7391",1.1
"7392",1.41
"7393",1.41
"7394",NA
"7395",1.28
"7396",1.28
"7397",1.41
"7398",NA
"7399",1.34
"7400",1.39
"7401",1.34
"7402",0.377138641665139
"7403",NA
"7404",0.49
"7405",1.06999999999997
"7406",1.3
"7407",NA
"7408",0.395
"7409",NA
"7410",NA
"7411",NA
"7412",0.95
"7413",NA
"7414",NA
"7415",1.39
"7416",1.3
"7417",1.28
"7418",1.1
"7419",1.29
"7420",1.29
"7421",1.35
"7422",1.41
"7423",1.41
"7424",1.25799999999995
"7425",1.34
"7426",1.3
"7427",1.38
"7428",0.481666666666669
"7429",1.30630000000004
"7430",1.14
"7431",NA
"7432",1.3
"7433",NA
"7434",0.481666666666669
"7435",NA
"7436",1.3
"7437",1.24
"7438",1.24
"7439",1.24
"7440",1.24
"7441",1.24
"7442",1.35
"7443",NA
"7444",1.35
"7445",1.32
"7446",1.24
"7447",1.27
"7448",1.33
"7449",1.33
"7450",NA
"7451",1.24
"7452",1.18333333333332
"7453",1.37
"7454",NA
"7455",1.18
"7456",1.18
"7457",1.33
"7458",NA
"7459",NA
"7460",1.06999999999997
"7461",1.06999999999997
"7462",1.06999999999997
"7463",1.35
"7464",1.35
"7465",1.35
"7466",1.35
"7467",1.35
"7468",1.35
"7469",1.34
"7470",1.34
"7471",1.34
"7472",1.42
"7473",1.42
"7474",1.42
"7475",1.42
"7476",1.42
"7477",1.42
"7478",1.15
"7479",1.15
"7480",1.15
"7481",1.34
"7482",1.37
"7483",1.38
"7484",1.15
"7485",NA
"7486",1.35
"7487",1.35
"7488",1.24
"7489",1.24
"7490",1.06999999999997
"7491",1.14
"7492",1.42
"7493",1.38
"7494",1.34
"7495",1.35
"7496",NA
"7497",NA
"7498",1.24
"7499",1.35
"7500",1.35
"7501",1.35
"7502",1.35
"7503",1.42
"7504",1.24
"7505",1.24
"7506",1.29
"7507",1.36
"7508",1.24
"7509",1.24
"7510",1.24
"7511",1.24
"7512",1.24
"7513",1.24
"7514",1.18
"7515",1.18
"7516",1.30630000000004
"7517",1.28
"7518",NA
"7519",1.28
"7520",1.28
"7521",1.3
"7522",1.18
"7523",1.18
"7524",NA
"7525",1.32
"7526",1.35
"7527",1.39
"7528",1.15
"7529",NA
"7530",1.24
"7531",1.14089599999965
"7532",1.21499999999949
"7533",1.26
"7534",1.26
"7535",0.970000000000027
"7536",1.06999999999997
"7537",1.29
"7538",0.583333333333431
"7539",1.52
"7540",1.52
"7541",1.24
"7542",NA
"7543",0.956666666666755
"7544",1.42
"7545",1.51
"7546",1.27
"7547",1.29666666666668
"7548",NA
"7549",1.25500000000003
"7550",1.35
"7551",1.38
"7552",1.38
"7553",1.28
"7554",1.38
"7555",1.42
"7556",1.24
"7557",1.24
"7558",1.39
"7559",1.38
"7560",1.24
"7561",1.34820000000002
"7562",NA
"7563",1.24
"7564",1.24
"7565",NA
"7566",1.24
"7567",1.24
"7568",1.51
"7569",1.40666558929317
"7570",1.51
"7571",1.47
"7572",1.39776417996877
"7573",1.33
"7574",1.535506448
"7575",1.18661774483462
"7576",1.501011548
"7577",1.32
"7578",1.5
"7579",1.24
"7580",1.24
"7581",NA
"7582",NA
"7583",0.970000000000027
"7584",NA
"7585",1.24
"7586",1.24
"7587",1.24
"7588",1.34
"7589",0.746666666666715
"7590",1.3
"7591",1.24
"7592",1.14
"7593",1.14176000000001
"7594",1.28
"7595",1.24
"7596",1.24
"7597",1.24
"7598",1.06999999999997
"7599",1.06999999999997
"7600",1.06999999999997
"7601",0.746666666666715
"7602",0.746666666666715
"7603",0.746666666666715
"7604",1.3
"7605",1.3
"7606",1.3
"7607",1.42
"7608",1.42
"7609",1.42
"7610",1.42
"7611",1.42
"7612",1.42
"7613",NA
"7614",1.33
"7615",1.33
"7616",1.43075839999948
"7617",1.50973333333315
"7618",NA
"7619",1.24
"7620",1.40166666666666
"7621",1.36479999999999
"7622",1.24
"7623",1.24
"7624",1.17
"7625",NA
"7626",NA
"7627",1.33
"7628",1.35000000000007
"7629",1.41
"7630",1.52
"7631",1.52
"7632",1.3
"7633",NA
"7634",NA
"7635",1.24
"7636",NA
"7637",1.1978293333336
"7638",1.2066666666666
"7639",1.24
"7640",1.24
"7641",1.18
"7642",1.14666666666668
"7643",1.28
"7644",1.28
"7645",1.24
"7646",1.24
"7647",1.24
"7648",1.52
"7649",1.52
"7650",1.34
"7651",1.075
"7652",1.16362962133334
"7653",1.34
"7654",NA
"7655",1.33
"7656",1.33
"7657",1.18
"7658",1.18
"7659",0.970000000000027
"7660",1.30630000000004
"7661",1.18
"7662",1.18
"7663",1.27
"7664",NA
"7665",1.10499999999993
"7666",1.24
"7667",1.24
"7668",1.28
"7669",1.35
"7670",NA
"7671",NA
"7672",1.38
"7673",1.24
"7674",1.24
"7675",1.28
"7676",1.28
"7677",1.28
"7678",1.37853333333332
"7679",1.38833333333332
"7680",1.15
"7681",1.28
"7682",1.35
"7683",1.35
"7684",NA
"7685",1.35
"7686",1.33
"7687",1.06999999999997
"7688",1.06999999999997
"7689",1.06999999999997
"7690",1.42
"7691",1.42
"7692",1.42
"7693",1.15
"7694",1.15
"7695",1.15
"7696",NA
"7697",1.2662000000002
"7698",NA
"7699",NA
"7700",1.42
"7701",1.24
"7702",1.24
"7703",1.25499999999996
"7704",NA
"7705",NA
"7706",1.19033333333328
"7707",1.36
"7708",1.30630000000004
"7709",1.14
"7710",1.14
"7711",1.41
"7712",1.06999999999997
"7713",NA
"7714",1.3
"7715",1.3
"7716",1.21916666666719
"7717",1.28310192000042
"7718",1.33
"7719",NA
"7720",NA
"7721",1.26
"7722",1.26
"7723",NA
