"","OCsite"
"5501",0.52
"5502",1.67
"5503",1.19
"5504",0.815296000000473
"5505",0.7525
"5506",5.92
"5507",1.13
"5508",0.516000000000013
"5509",0.52
"5510",NA
"5511",NA
"5512",NA
"5513",0.48
"5514",4.56
"5515",3.61499999999932
"5516",1.48
"5517",1.66
"5518",0.48
"5519",3.02
"5520",NA
"5521",0.64
"5522",0.58
"5523",1.13
"5524",3.6
"5525",2
"5526",1.47
"5527",1.88
"5528",3.61499999999932
"5529",5.82
"5530",5.00099999998496
"5531",NA
"5532",NA
"5533",NA
"5534",2.28
"5535",3.6
"5536",0.92
"5537",1.86
"5538",0.91
"5539",0.3
"5540",0.91
"5541",0.92
"5542",0.92
"5543",0.92
"5544",0.416633328453653
"5545",0.73
"5546",5.82
"5547",5.79249999999956
"5548",NA
"5549",1.13
"5550",1.36000000000003
"5551",0.61
"5552",0.46
"5553",0.6
"5554",4.22
"5555",NA
"5556",NA
"5557",NA
"5558",0.723833333332895
"5559",0.84
"5560",2.73433333333332
"5561",4.52800000000095
"5562",3.6
"5563",4.52800000000095
"5564",NA
"5565",NA
"5566",NA
"5567",NA
"5568",0.77
"5569",0.52
"5570",1.13
"5571",0.51
"5572",0.51
"5573",1.22083333333314
"5574",1.22083333333314
"5575",1.22083333333314
"5576",2.28
"5577",2.28
"5578",2.28
"5579",2.28
"5580",2.28
"5581",2.28
"5582",2.28
"5583",2.28
"5584",2.28
"5585",2.28
"5586",2.28
"5587",2.28
"5588",5.92
"5589",5.92
"5590",5.92
"5591",4.56
"5592",4.56
"5593",4.56
"5594",4.56
"5595",4.56
"5596",4.56
"5597",4.56
"5598",4.56
"5599",4.56
"5600",1.36000000000003
"5601",1.36000000000003
"5602",1.36000000000003
"5603",1.36000000000003
"5604",1.36000000000003
"5605",1.36000000000003
"5606",1.13
"5607",1.13
"5608",1.13
"5609",5.32
"5610",5.32
"5611",5.32
"5612",5.32
"5613",5.32
"5614",5.32
"5615",1.19500000000077
"5616",1.19500000000077
"5617",1.19500000000077
"5618",0.610000000000225
"5619",0.610000000000225
"5620",0.610000000000225
"5621",1.19
"5622",1.19
"5623",1.19
"5624",1.66
"5625",1.66
"5626",1.66
"5627",0.52
"5628",0.52
"5629",NA
"5630",1.18
"5631",1
"5632",2.28
"5633",1.84
"5634",4.46
"5635",4.46
"5636",3.6
"5637",0.52
"5638",0.52
"5639",NA
"5640",1.08
"5641",1.08
"5642",3.6
"5643",4.56
"5644",4.22
"5645",0.6
"5646",3.6
"5647",1.59
"5648",NA
"5649",1.4
"5650",0.48
"5651",NA
"5652",50.18
"5653",50.18
"5654",2.53999999999991
"5655",NA
"5656",3.94169999999924
"5657",0.44
"5658",NA
"5659",NA
"5660",NA
"5661",0.55
"5662",5.32
"5663",4.32739999999593
"5664",0.723833333332895
"5665",0.610000000000225
"5666",1.59
"5667",2.53999999999991
"5668",4.56
"5669",NA
"5670",2.73433333333332
"5671",NA
"5672",0.51
"5673",0.51
"5674",1.67
"5675",NA
"5676",0.52
"5677",0.52
"5678",1.73
"5679",NA
"5680",2.53999999999991
"5681",0.51
"5682",4.52800000000095
"5683",NA
"5684",3.54499999999938
"5685",0.8
"5686",0.51
"5687",0.51
"5688",2.53999999999991
"5689",NA
"5690",0.723833333332895
"5691",0.723833333332895
"5692",NA
"5693",NA
"5694",NA
"5695",2.53999999999991
"5696",2.28
"5697",1.77
"5698",4.56
"5699",1.51
"5700",8.12
"5701",1.67
"5702",1.77
"5703",1.58
"5704",1.73
"5705",1.73
"5706",1.73
"5707",1.71
"5708",1.77
"5709",1.73
"5710",1.59
"5711",1.35
"5712",1.73
"5713",1.71
"5714",5.82
"5715",28.82
"5716",2.53999999999991
"5717",NA
"5718",0.536000000000212
"5719",0.52
"5720",0.51
"5721",0.51
"5722",1.2
"5723",1.2
"5724",0.55
"5725",0.55
"5726",0.52
"5727",0.51700000000002
"5728",NA
"5729",NA
"5730",NA
"5731",NA
"5732",3.54499999999938
"5733",0.529166666666664
"5734",0.508414933333331
"5735",9.02
"5736",4.46
"5737",3.6
"5738",0.533666666666656
"5739",NA
"5740",5.82
"5741",1.4
"5742",NA
"5743",0.51
"5744",2.28
"5745",0.6
"5746",0.6
"5747",1.41933333333359
"5748",3.54499999999938
"5749",5.82
"5750",NA
"5751",NA
"5752",NA
"5753",0.6
"5754",0.6
"5755",4.56
"5756",NA
"5757",NA
"5758",0.84
"5759",0.55
"5760",NA
"5761",1.84
"5762",0.52
"5763",0.520000000000017
"5764",0.6
"5765",NA
"5766",NA
"5767",2.28
"5768",4.56
"5769",NA
"5770",3.6
"5771",1.84
"5772",5.82
"5773",1.94
"5774",2.53999999999991
"5775",1.27
"5776",0.52
"5777",0.52
"5778",5.82
"5779",1.16
"5780",0.35
"5781",0.55
"5782",0.55
"5783",3.41833333333276
"5784",NA
"5785",0.4
"5786",0.58
"5787",0.58
"5788",2.55
"5789",0.561666666666656
"5790",0.555725333333281
"5791",2.53999999999991
"5792",NA
"5793",NA
"5794",1.63
"5795",2.17
"5796",3.6
"5797",NA
"5798",3.6
"5799",2.69
"5800",0.51
"5801",0.51
"5802",NA
"5803",2.53999999999991
"5804",2.53999999999991
"5805",2.17
"5806",0.57
"5807",5.82
"5808",NA
"5809",3.54499999999938
"5810",1.59
"5811",NA
"5812",NA
"5813",1.16
"5814",2.28
"5815",0.55
"5816",0.69
"5817",0.723833333332895
"5818",NA
"5819",NA
"5820",2.28
"5821",2.28
"5822",2.28
"5823",2.28
"5824",2.28
"5825",2.28
"5826",2.28
"5827",2.28
"5828",2.28
"5829",2.04
"5830",4.56
"5831",4.56
"5832",4.56
"5833",4.56
"5834",4.56
"5835",4.56
"5836",8.19416666664758
"5837",8.19416666664758
"5838",8.19416666664758
"5839",1.19500000000077
"5840",1.19500000000077
"5841",1.19500000000077
"5842",4.22
"5843",1.84
"5844",1.84
"5845",1.84
"5846",0.61
"5847",1.67
"5848",43.9
"5849",3.03
"5850",NA
"5851",3.03
"5852",NA
"5853",0.55
"5854",0.55
"5855",2.61
"5856",1.47
"5857",1.48
"5858",3.6
"5859",2.53999999999991
"5860",NA
"5861",0.413333333333351
"5862",2.55
"5863",NA
"5864",1.0100000000004
"5865",7.58133333333329
"5866",NA
"5867",3.6
"5868",5.79249999999956
"5869",0.8
"5870",3.25
"5871",4.22
"5872",3.12
"5873",5.82
"5874",NA
"5875",NA
"5876",0.55
"5877",0.55
"5878",3.6
"5879",NA
"5880",4.22
"5881",4.22
"5882",0.520759999999975
"5883",0.53
"5884",2.13777354666622
"5885",1.19500000000077
"5886",2.53999999999991
"5887",0.55
"5888",4.22
"5889",39.79
"5890",0.55
"5891",0.55
"5892",8.19416666664758
"5893",28.82
"5894",3.6
"5895",4.22
"5896",0.723833333332895
"5897",4.22
"5898",2.24409999999955
"5899",0.55
"5900",0.48
"5901",0.48
"5902",NA
"5903",NA
"5904",2.53999999999991
"5905",NA
"5906",6.71250000000023
"5907",0.55
"5908",1.94
"5909",NA
"5910",NA
"5911",1.73
"5912",0.53
"5913",1.83
"5914",10.73
"5915",1.58
"5916",2.09
"5917",4.31
"5918",3.02
"5919",5.82
"5920",38.39
"5921",1.62
"5922",0.8
"5923",5.82
"5924",6.15
"5925",2.06953287466642
"5926",39.9223461666671
"5927",1.51
"5928",1.72723025892227
"5929",8.72
"5930",NA
"5931",1.59
"5932",6.2
"5933",7.35
"5934",8.12
"5935",NA
"5936",1.62
"5937",5.82
"5938",5.82
"5939",5.82
"5940",NA
"5941",4.56
"5942",8.72
"5943",NA
"5944",NA
"5945",4.22
"5946",NA
"5947",NA
"5948",1.47
"5949",2.95619999999693
"5950",NA
"5951",NA
"5952",NA
"5953",8.26
"5954",5.84384229466715
"5955",10.73
"5956",44.05
"5957",1.04
"5958",10.73
"5959",21.8453214400028
"5960",1.28
"5961",0.6
"5962",1.84
"5963",1.18
"5964",0.52
"5965",0.52
"5966",2.28
"5967",NA
"5968",0.47
"5969",NA
"5970",NA
"5971",NA
"5972",1.13
"5973",1.53
"5974",1.14500002799999
"5975",1.13
"5976",0.53
"5977",0.53
"5978",1.4
"5979",1.4
"5980",NA
"5981",3.25
"5982",1.59
"5983",4.52800000000095
"5984",NA
"5985",0.77
"5986",1.59
"5987",1
"5988",1
"5989",NA
"5990",1.9105533124453
"5991",1.67
"5992",40.47
"5993",1.94
"5994",4.52800000000095
"5995",1.59
"5996",1.59
"5997",0.6
"5998",3.07
"5999",0.48
"6000",0.48
"6001",0.6
"6002",3.6
"6003",7.07
"6004",0.15
"6005",0.15
"6006",NA
"6007",0.48
"6008",3.25
"6009",0.48
"6010",0.48
"6011",3.25
"6012",4.22
"6013",1.59
"6014",1.59
"6015",1.58
"6016",3.65
"6017",44.05
"6018",0.57
"6019",1.13
"6020",1.62
"6021",1.585286772
"6022",1.58
"6023",4.13
"6024",5.87
"6025",1.92
"6026",1.51
"6027",1.59184434574045
"6028",1.63
"6029",1.58
"6030",1.59
"6031",1.83
"6032",1.62
"6033",1.51
"6034",1.59
"6035",12.7604242799989
"6036",6.15
"6037",7.27
"6038",1.59
"6039",NA
"6040",0.55
"6041",0.55
"6042",1.21750000000001
"6043",0.485499999999985
"6044",3.6
"6045",1.19733333333346
"6046",0.723833333332895
"6047",NA
"6048",0.55
"6049",3.6
"6050",1
"6051",1
"6052",1.73
"6053",1.47
"6054",1.79035979519447
"6055",1.56
"6056",2.19
"6057",1.03
"6058",0.96
"6059",1.22
"6060",2.61
"6061",0.52
"6062",0.59499999999996
"6063",0.64
"6064",2.38
"6065",NA
"6066",0.48
"6067",0.48
"6068",0.81
"6069",0.723833333332895
"6070",NA
"6071",NA
"6072",0.52
"6073",0.52
"6074",4.56
"6075",NA
"6076",1.13
"6077",15.08
"6078",2.57500000000244
"6079",2.57500000000244
"6080",2.57500000000244
"6081",2.57500000000244
"6082",NA
"6083",NA
"6084",NA
"6085",NA
"6086",2.3
"6087",NA
"6088",2.12833333333305
"6089",2.12833333333305
"6090",2.12833333333305
"6091",2.28
"6092",2.28
"6093",2.28
"6094",2.28
"6095",2.28
"6096",2.28
"6097",2.28
"6098",2.28
"6099",2.28
"6100",2.28
"6101",2.28
"6102",2.28
"6103",2.59500000000014
"6104",2.59500000000014
"6105",2.59500000000014
"6106",1.36000000000003
"6107",1.36000000000003
"6108",1.36000000000003
"6109",0.723833333332895
"6110",4.24
"6111",4.24
"6112",4.24
"6113",4.22
"6114",4.56
"6115",4.56
"6116",4.56
"6117",1.84
"6118",1.84
"6119",1.84
"6120",NA
"6121",NA
"6122",NA
"6123",NA
"6124",NA
"6125",1.54
"6126",4.56
"6127",0.55
"6128",0.55
"6129",NA
"6130",5.79249999999956
"6131",0.55
"6132",0.6
"6133",0.6
"6134",3.94169999999924
"6135",NA
"6136",NA
"6137",2.28
"6138",32.56
"6139",NA
"6140",3.6
"6141",0.53
"6142",2.28
"6143",4.56
"6144",NA
"6145",3.6
"6146",NA
"6147",NA
"6148",3.6
"6149",5.79249999999956
"6150",4.4830007559997
"6151",1.36000000000003
"6152",NA
"6153",0.47166666666727
"6154",0.74
"6155",3.6
"6156",5.82
"6157",1.2
"6158",1.09500000000179
"6159",0.48
"6160",0.61
"6161",0.723833333332895
"6162",0.485499999999985
"6163",3.6
"6164",4.13
"6165",5.82
"6166",4.31
"6167",4.29
"6168",1.71
"6169",4.13
"6170",4.74209729999761
"6171",28.82
"6172",2.73
"6173",1.59
"6174",NA
"6175",4.24
"6176",3.6
"6177",2.08
"6178",3.27
"6179",1.8
"6180",1.04
"6181",8.41
"6182",2
"6183",1.04
"6184",1.8
"6185",2.28
"6186",0.52
"6187",0.516760000000026
"6188",NA
"6189",NA
"6190",1.47
"6191",4.32739999999593
"6192",0.51
"6193",0.51
"6194",NA
"6195",2.53999999999991
"6196",2.28
"6197",2.53999999999991
"6198",10.71
"6199",3.16
"6200",3.6
"6201",3.995
"6202",4.52800000000095
"6203",2.12833333333305
"6204",NA
"6205",NA
"6206",0.44
"6207",0.77
"6208",8.72
"6209",2.59500000000014
"6210",1.59
"6211",NA
"6212",0.53
"6213",0.53
"6214",NA
"6215",4.32739999999593
"6216",2.95619999999693
"6217",NA
"6218",2.95619999999693
"6219",NA
"6220",NA
"6221",1.66
"6222",3.27
"6223",3.16
"6224",3.6
"6225",7.98
"6226",2.08
"6227",44.05
"6228",7.98
"6229",25.9403626744412
"6230",7.98
"6231",1.28
"6232",2.01
"6233",8.72
"6234",5.79249999999956
"6235",30.4449999999972
"6236",3.6
"6237",4.13
"6238",1.13
"6239",2.59500000000014
"6240",NA
"6241",28.82
"6242",1.18
"6243",0.53
"6244",0.53
"6245",4.52800000000095
"6246",0.48
"6247",0.48
"6248",1.16
"6249",4.56
"6250",3.6
"6251",0.38
"6252",0.997500000000199
"6253",0.53
"6254",0.52
"6255",0.555975679999219
"6256",0.52
"6257",0.52
"6258",NA
"6259",0.723833333332895
"6260",3.995
"6261",1.88
"6262",3.38
"6263",NA
"6264",3.6
"6265",5.82
"6266",1.62
"6267",0.596666666666755
"6268",0.55
"6269",0.55
"6270",25.5344999999899
"6271",22.9727561999963
"6272",2.95619999999693
"6273",NA
"6274",NA
"6275",0.17
"6276",2.53999999999991
"6277",0.47
"6278",NA
"6279",1.67
"6280",0.596666666666755
"6281",1.19
"6282",2.13916666666402
"6283",2.69
"6284",1.86
"6285",1.86
"6286",0.52
"6287",0.52
"6288",NA
"6289",0.610000000000225
"6290",2
"6291",1.16
"6292",1.66
"6293",3.25
"6294",3.6
"6295",NA
"6296",0.53
"6297",0.53
"6298",3.6
"6299",1.63
"6300",4.52800000000095
"6301",4.52800000000095
"6302",3.6
"6303",1.08
"6304",1.08
"6305",5.82
"6306",NA
"6307",2.59500000000014
"6308",NA
"6309",NA
"6310",0.6
"6311",0.6
"6312",0.52
"6313",0.52
"6314",0.6
"6315",NA
"6316",1.11
"6317",1.11
"6318",1.11
"6319",4.56
"6320",4.56
"6321",4.56
"6322",2.59500000000014
"6323",2.59500000000014
"6324",2.59500000000014
"6325",2.59500000000014
"6326",2.59500000000014
"6327",2.59500000000014
"6328",0.610000000000225
"6329",0.610000000000225
"6330",0.610000000000225
"6331",1.19
"6332",1.19
"6333",1.19
"6334",2.13916666666402
"6335",2.13916666666402
"6336",2.13916666666402
"6337",4.24
"6338",4.24
"6339",4.24
"6340",1.66
"6341",1.66
"6342",1.66
"6343",NA
"6344",NA
"6345",1.14500002799999
"6346",1.13
"6347",0.53
"6348",0.53
"6349",NA
"6350",4.56
"6351",2.3
"6352",0.52
"6353",4.24
"6354",NA
"6355",NA
"6356",1.19
"6357",0.48
"6358",0.48
"6359",0.52
"6360",0.52
"6361",NA
"6362",2.69
"6363",3.6
"6364",5.83
"6365",1.62
"6366",NA
"6367",0.723833333332895
"6368",28.82
"6369",3.87
"6370",1.59
"6371",NA
"6372",NA
"6373",4.13
"6374",NA
"6375",NA
"6376",3.25
"6377",1.48
"6378",0.55
"6379",0.55
"6380",0.55
"6381",0.549839999999995
"6382",3.6
"6383",28.82
"6384",NA
"6385",1.73
"6386",2.53999999999991
"6387",0.728648000000104
"6388",0.605000000000443
"6389",1.62
"6390",3.25
"6391",2.53999999999991
"6392",1.11
"6393",NA
"6394",0.723833333332895
"6395",28.82
"6396",1.08
"6397",1.08
"6398",NA
"6399",1.08
"6400",1.08
"6401",0.55
"6402",5.82
"6403",32.56
"6404",2.53999999999991
"6405",NA
"6406",0.14
"6407",1.43660000000001
"6408",1.56
"6409",1.56
"6410",5.82
"6411",0.884121066666768
"6412",0.87
"6413",1.67
"6414",2.53999999999991
"6415",2.69
"6416",7.07
"6417",NA
"6418",3.25
"6419",8.93
"6420",1.88
"6421",0.53
"6422",0.53
"6423",1.14500002799999
"6424",1.13
"6425",2.14
"6426",43.9
"6427",0.5539743999999
"6428",0.566499999999729
"6429",NA
"6430",NA
"6431",5.79249999999956
"6432",NA
"6433",4.3
"6434",4.52800000000095
"6435",0.55
"6436",NA
"6437",NA
"6438",2.34
"6439",NA
"6440",10.38
"6441",NA
"6442",NA
"6443",3.87
"6444",NA
"6445",1.59
"6446",16.7
"6447",NA
"6448",5.82
"6449",0.3
"6450",0.52
"6451",0.83
"6452",3.28
"6453",0.55
"6454",0.53
"6455",0.53
"6456",0.53
"6457",1.86
"6458",NA
"6459",NA
"6460",28.82
"6461",3.54499999999938
"6462",NA
"6463",0.765000000000023
"6464",0.77
"6465",2.13916666666402
"6466",1.62
"6467",4.52800000000095
"6468",1.4
"6469",3.12
"6470",1.4
"6471",NA
"6472",1.4
"6473",1.46
"6474",NA
"6475",1.86
"6476",5.79249999999956
"6477",3.25
"6478",2.13916666666402
"6479",2.53999999999991
"6480",NA
"6481",1.4
"6482",0.47
"6483",NA
"6484",NA
"6485",NA
"6486",0.4
"6487",1.4
"6488",2.4
"6489",4.57
"6490",2
"6491",2.72313317519397
"6492",1.51
"6493",2
"6494",0.962699999999286
"6495",0.51
"6496",0.51
"6497",4.52800000000095
"6498",0.52
"6499",2.13777354666622
"6500",0.53
"6501",0.5107
"6502",NA
"6503",1.4
"6504",NA
"6505",0.53
"6506",0.98496000000109
"6507",8.72
"6508",NA
"6509",3.25
"6510",2.57500000000244
"6511",2.57500000000244
"6512",2.57500000000244
"6513",1.4
"6514",1.4
"6515",1.4
"6516",1.4
"6517",1.4
"6518",1.4
"6519",1.4
"6520",1.4
"6521",1.4
"6522",1.4
"6523",1.4
"6524",1.4
"6525",1.4
"6526",1.4
"6527",1.4
"6528",1.4
"6529",1.4
"6530",1.4
"6531",1.4
"6532",1.4
"6533",1.4
"6534",1.4
"6535",1.4
"6536",1.4
"6537",1.4
"6538",1.4
"6539",1.4
"6540",1.4
"6541",1.4
"6542",1.4
"6543",4.56
"6544",4.56
"6545",4.56
"6546",3.12
"6547",3.12
"6548",3.12
"6549",2.59500000000014
"6550",2.59500000000014
"6551",2.59500000000014
"6552",5.32
"6553",5.32
"6554",5.32
"6555",2.13916666666402
"6556",2.13916666666402
"6557",2.13916666666402
"6558",2.13916666666402
"6559",2.13916666666402
"6560",2.13916666666402
"6561",1.67
"6562",2.11
"6563",1.4
"6564",1.4
"6565",0.4
"6566",0.514
"6567",0.475919999999931
"6568",1.99
"6569",0.516333333333331
"6570",0.517453333333335
"6571",NA
"6572",1.4
"6573",0.53
"6574",0.53
"6575",NA
"6576",NA
"6577",1
"6578",1
"6579",NA
"6580",NA
"6581",3.87
"6582",1.4
"6583",4.52800000000095
"6584",0.642324053333154
"6585",0.599999999999523
"6586",6.72
"6587",0.48
"6588",5.32
"6589",1.4
"6590",NA
"6591",NA
"6592",1.95
"6593",NA
"6594",4.56
"6595",4.56
"6596",0.47166666666727
"6597",0.562204480000219
"6598",2.53999999999991
"6599",1.88
"6600",2.25
"6601",2.59500000000014
"6602",NA
"6603",5.32
"6604",0.53
"6605",2.61
"6606",4.52800000000095
"6607",NA
"6608",2.61
"6609",1.88
"6610",3.25
"6611",NA
"6612",4.56
"6613",NA
"6614",NA
"6615",2.13777354666622
"6616",0.55
"6617",0.55
"6618",0.0646969600000128
"6619",0.484000000000102
"6620",1.41933333333359
"6621",0.06
"6622",NA
"6623",2.53999999999991
"6624",0.47
"6625",4.13
"6626",4.13
"6627",0.428889408888888
"6628",NA
"6629",NA
"6630",0.43
"6631",0.43
"6632",7.46
"6633",2.57500000000244
"6634",NA
"6635",4.22
"6636",0.487499999998542
"6637",1.13
"6638",0.47
"6639",1.59
"6640",NA
"6641",8.93
"6642",NA
"6643",0.55
"6644",1.59
"6645",4.56
"6646",1.13
"6647",2.13777354666622
"6648",0.533333333333324
"6649",NA
"6650",NA
"6651",NA
"6652",0.51
"6653",NA
"6654",NA
"6655",2.57500000000244
"6656",0.17
"6657",0.17
"6658",1.58
"6659",3.47
"6660",28.82
"6661",0.74
"6662",0.74
"6663",NA
"6664",1
"6665",1
"6666",3.25
"6667",NA
"6668",NA
"6669",0.516000000000013
"6670",2.57500000000244
"6671",NA
"6672",1.34
"6673",4.57833333333283
"6674",0.51
"6675",0.51
"6676",NA
"6677",NA
"6678",0.53
"6679",0.53
"6680",3.25
"6681",0.603920000002521
"6682",0.849299999999606
"6683",0.78
"6684",0.17
"6685",2.53999999999991
"6686",NA
"6687",3.94169999999924
"6688",2.25
"6689",0.47
"6690",0.44
"6691",1.08
"6692",1.08
"6693",0.375000000000504
"6694",0.167900799999989
"6695",0.393999999999761
"6696",8.93
"6697",0.51
"6698",2.25
"6699",NA
"6700",0.6
"6701",1.59
"6702",1.48
"6703",1.59
"6704",0.49
"6705",0.53
"6706",0.53
"6707",0.586666666666656
"6708",0.53
"6709",0.53
"6710",NA
"6711",NA
"6712",2.57500000000244
"6713",2.57500000000244
"6714",2.57500000000244
"6715",2.57500000000244
"6716",2.57500000000244
"6717",2.57500000000244
"6718",2.57500000000244
"6719",2.57500000000244
"6720",2.57500000000244
"6721",0.38
"6722",0.38
"6723",0.38
"6724",1.13
"6725",1.13
"6726",1.13
"6727",4.56
"6728",4.56
"6729",4.56
"6730",1.59
"6731",1.24
"6732",2.57500000000244
"6733",0.51
"6734",NA
"6735",0.55
"6736",NA
"6737",4.46
"6738",4.46
"6739",0.52
"6740",0.52
"6741",5.79249999999956
"6742",NA
"6743",NA
"6744",5.79249999999956
"6745",1
"6746",1
"6747",0.923666666666536
"6748",1.07234666666677
"6749",NA
"6750",0.51
"6751",0.649500000000087
"6752",0.38
"6753",5.79249999999956
"6754",0.55
"6755",1.59
"6756",1.94
"6757",0.55
"6758",0.500373333333346
"6759",0.481333333333351
"6760",NA
"6761",NA
"6762",4.56
"6763",2.48
"6764",2.53999999999991
"6765",3.87
"6766",4.52800000000095
"6767",NA
"6768",NA
"6769",0.52
"6770",5.57
"6771",5.79249999999956
"6772",0.533333333333324
"6773",4.32739999999593
"6774",3.94169999999924
"6775",0.55
"6776",NA
"6777",1.63
"6778",NA
"6779",NA
"6780",0.393999999999761
"6781",0.97
"6782",NA
"6783",2.29
"6784",2.29
"6785",10.1337733333322
"6786",8.19416666664758
"6787",2.69
"6788",NA
"6789",15.08
"6790",0.561666666666669
"6791",0.5691816
"6792",5.82
"6793",2.25
"6794",1.13
"6795",1.59
"6796",NA
"6797",NA
"6798",NA
"6799",NA
"6800",NA
"6801",NA
"6802",NA
"6803",NA
"6804",1.67
"6805",NA
"6806",1.58
"6807",NA
"6808",NA
"6809",3.54499999999938
"6810",NA
"6811",NA
"6812",NA
"6813",4.22
"6814",NA
"6815",NA
"6816",NA
"6817",NA
"6818",NA
"6819",NA
"6820",NA
"6821",NA
"6822",NA
"6823",NA
"6824",NA
"6825",0.48
"6826",0.48
"6827",NA
"6828",6.72
"6829",1.13
"6830",1.36000000000003
"6831",1.34
"6832",NA
"6833",0.4
"6834",0.75
"6835",2.25
"6836",1.36000000000003
"6837",1.16
"6838",NA
"6839",0.705200000000032
"6840",0.53
"6841",0.53
"6842",4.13
"6843",0.53
"6844",0.53
"6845",0.52
"6846",NA
"6847",NA
"6848",1.67
"6849",0.53
"6850",0.53
"6851",0.53
"6852",1.62
"6853",1.62
"6854",4.3
"6855",NA
"6856",NA
"6857",0.55
"6858",0.55
"6859",NA
"6860",4.22
"6861",0.52
"6862",NA
"6863",4.56
"6864",0.59499999999996
"6865",2.04
"6866",0.53
"6867",0.53
"6868",0.55
"6869",1.67
"6870",1.16
"6871",0.515833333333514
"6872",2.57500000000244
"6873",2.57500000000244
"6874",2.57500000000244
"6875",2.57500000000244
"6876",2.57500000000244
"6877",2.57500000000244
"6878",1.36000000000003
"6879",1.36000000000003
"6880",1.36000000000003
"6881",1.26
"6882",1.26
"6883",1.26
"6884",1.26
"6885",1.26
"6886",1.26
"6887",4.24
"6888",4.24
"6889",4.24
"6890",NA
"6891",0.52
"6892",0.52
"6893",6.19
"6894",NA
"6895",3.25
"6896",1.59
"6897",NA
"6898",0.55
"6899",4.32739999999593
"6900",2.57500000000244
"6901",1.68
"6902",5.79249999999956
"6903",4.22
"6904",4.56
"6905",4.56
"6906",0.55
"6907",NA
"6908",NA
"6909",0.51
"6910",0.512860800000008
"6911",NA
"6912",0.53
"6913",3.87
"6914",2.45
"6915",NA
"6916",5.82
"6917",0.61
"6918",NA
"6919",2.24409999999955
"6920",NA
"6921",1.26
"6922",3.25
"6923",1.26
"6924",5.82
"6925",4.06105292467191
"6926",5.82
"6927",0.53
"6928",4.22
"6929",1.59
"6930",0.77
"6931",NA
"6932",NA
"6933",NA
"6934",0.52
"6935",0.52
"6936",NA
"6937",4.24
"6938",1.34
"6939",NA
"6940",NA
"6941",0.51
"6942",0.69
"6943",1.63
"6944",0.928000000000041
"6945",1
"6946",2.57500000000244
"6947",1.88
"6948",0.52
"6949",0.52
"6950",0.55
"6951",0.47
"6952",0.55
"6953",NA
"6954",5.82
"6955",4.22
"6956",5.82
"6957",NA
"6958",1.86
"6959",1.68
"6960",0.55
"6961",0.55
"6962",2.57500000000244
"6963",1.18
"6964",3.41833333333276
"6965",2.61
"6966",1.26
"6967",2.53999999999991
"6968",2.53999999999991
"6969",0.53
"6970",5.35940544533445
"6971",NA
"6972",0.489999999999987
"6973",2.13916666666402
"6974",2.57500000000244
"6975",1.63
"6976",3.25
"6977",3.25
"6978",NA
"6979",1.13
"6980",1.63
"6981",1.4
"6982",3.94169999999924
"6983",2.34
"6984",2.34
"6985",0.69
"6986",NA
"6987",1.34
"6988",4.22
"6989",1.67
"6990",1.86
"6991",2.21
"6992",1.26
"6993",NA
"6994",NA
"6995",0.55
"6996",1.84
"6997",1
"6998",1
"6999",0.769545280000012
"7000",0.765000000000023
"7001",NA
"7002",0.489999999999987
"7003",0.53
"7004",0.514
"7005",0.440079999999936
"7006",1.19
"7007",NA
"7008",2.57500000000244
"7009",2.57500000000244
"7010",2.57500000000244
"7011",2.57500000000244
"7012",2.57500000000244
"7013",2.57500000000244
"7014",2.57500000000244
"7015",2.57500000000244
"7016",2.57500000000244
"7017",2.57500000000244
"7018",2.57500000000244
"7019",2.57500000000244
"7020",0.38
"7021",0.38
"7022",0.38
"7023",1.26
"7024",1.26
"7025",1.26
"7026",1.26
"7027",1.26
"7028",1.26
"7029",1.26
"7030",1.26
"7031",1.26
"7032",1.26
"7033",1.26
"7034",1.26
"7035",1.19
"7036",1.19
"7037",1.19
"7038",2.13916666666402
"7039",2.13916666666402
"7040",2.13916666666402
"7041",2.13916666666402
"7042",2.13916666666402
"7043",2.13916666666402
"7044",5.35940544533445
"7045",NA
"7046",1.99
"7047",0.8
"7048",NA
"7049",NA
"7050",NA
"7051",NA
"7052",40.47
"7053",4.22
"7054",1.26
"7055",1.97666666666556
"7056",1.26
"7057",0.69
"7058",NA
"7059",2.57500000000244
"7060",NA
"7061",2.19
"7062",2.57500000000244
"7063",2.19
"7064",0.06
"7065",0.06
"7066",NA
"7067",NA
"7068",1.54
"7069",4.22
"7070",0.53
"7071",1.08
"7072",0.770799999999601
"7073",0.75
"7074",2.57500000000244
"7075",1.59
"7076",NA
"7077",NA
"7078",3.76883333333347
"7079",NA
"7080",NA
"7081",1.26
"7082",1.26
"7083",0.38
"7084",1.48
"7085",1.94
"7086",NA
"7087",3.25
"7088",1.34
"7089",NA
"7090",0.53
"7091",2.61
"7092",2.69
"7093",1.86
"7094",1.59
"7095",NA
"7096",NA
"7097",1.41933333333359
"7098",NA
"7099",NA
"7100",0.53
"7101",0.69
"7102",0.53
